ID,Calories_Burned
TEST_0303,107.82852
TEST_0304,65.40282
TEST_0305,141.57243
TEST_0306,54.703297
TEST_0307,211.51514
TEST_0308,184.48564
TEST_0309,144.22342
TEST_0310,83.812546
TEST_0311,37.223724
TEST_0312,164.88617
TEST_0313,80.0107
TEST_0314,187.01262
TEST_0315,183.94699
TEST_0316,241.46233
TEST_0317,163.35405
TEST_0318,57.5672
TEST_0319,243.19217
TEST_0320,218.17393
TEST_0321,81.48066
TEST_0322,170.40564
TEST_0323,77.33012
TEST_0324,45.4378
TEST_0325,14.189362
TEST_0326,88.37447
TEST_0327,104.966324
TEST_0328,82.20859
TEST_0329,70.5457
TEST_0330,8.859528
TEST_0331,129.7346
TEST_0332,14.344864
TEST_0333,88.97276
TEST_0334,39.804565
TEST_0335,97.2134
TEST_0336,110.33115
TEST_0337,157.97293
TEST_0338,95.10762
TEST_0339,122.346954
TEST_0340,26.26186
TEST_0341,216.37326
TEST_0342,81.66456
TEST_0343,139.37256
TEST_0344,91.61251
TEST_0345,12.849945
TEST_0346,29.213455
TEST_0347,73.835205
TEST_0348,26.711922
TEST_0349,170.14265
TEST_0350,191.34776
TEST_0351,62.230347
TEST_0352,127.41483
TEST_0353,58.253212
TEST_0354,65.9829
TEST_0355,-0.56980133
TEST_0356,162.73987
TEST_0357,180.18213
TEST_0358,115.29285
TEST_0359,132.16948
TEST_0360,74.898026
TEST_0361,128.68832
TEST_0362,134.68716
TEST_0363,25.752773
TEST_0364,165.49614
TEST_0365,32.63749
TEST_0366,120.24416
TEST_0367,27.462486
TEST_0368,211.25052
TEST_0369,130.24567
TEST_0370,25.919655
TEST_0371,110.13983
TEST_0372,89.06325
TEST_0373,131.0568
TEST_0374,20.912132
TEST_0375,199.25082
TEST_0376,202.3645
TEST_0377,206.07397
TEST_0378,51.42035
TEST_0379,77.71859
TEST_0380,157.0582
TEST_0381,25.553432
TEST_0382,29.070732
TEST_0383,204.40085
TEST_0384,6.605713
TEST_0385,5.0458145
TEST_0386,175.0332
TEST_0387,98.481346
TEST_0388,116.48186
TEST_0389,174.2448
TEST_0390,182.88596
TEST_0391,19.979248
TEST_0392,111.3977
TEST_0393,122.83692
TEST_0394,35.0054
TEST_0395,173.26541
TEST_0396,95.43489
TEST_0397,20.808918
TEST_0398,116.692406
TEST_0399,126.20409
TEST_0400,81.594055
TEST_0401,192.23074
TEST_0402,141.05234
TEST_0403,141.17688
TEST_0404,111.51459
TEST_0405,97.11542
TEST_0406,19.379822
TEST_0407,66.819214
TEST_0408,166.36119
TEST_0409,191.2642
TEST_0410,105.492584
TEST_0411,221.64398
TEST_0412,8.771019
TEST_0413,52.937653
TEST_0414,162.92282
TEST_0415,12.43718
TEST_0416,55.2036
TEST_0417,84.00475
TEST_0418,21.692535
TEST_0419,7.4335327
TEST_0420,161.17484
TEST_0421,37.134163
TEST_0422,82.95901
TEST_0423,73.192535
TEST_0424,134.87863
TEST_0425,45.26058
TEST_0426,41.16565
TEST_0427,9.6069565
TEST_0428,67.48097
TEST_0429,99.19355
TEST_0430,108.721756
TEST_0431,216.04123
TEST_0432,52.27478
TEST_0433,0.039138794
TEST_0434,175.14746
TEST_0435,44.867363
TEST_0436,53.492073
TEST_0437,165.98505
TEST_0438,48.61593
TEST_0439,178.58615
TEST_0440,221.4096
TEST_0441,43.507328
TEST_0442,48.21201
TEST_0443,66.69056
TEST_0444,216.38293
TEST_0445,136.01256
TEST_0446,165.87637
TEST_0447,44.627296
TEST_0448,84.129524
TEST_0449,49.042107
TEST_0450,101.40241
TEST_0451,123.55292
TEST_0452,76.21694
TEST_0453,53.028397
TEST_0454,34.203064
TEST_0455,41.019226
TEST_0456,121.23308
TEST_0457,147.93419
TEST_0458,175.6049
TEST_0459,146.69862
TEST_0460,90.072975
TEST_0461,207.71008
TEST_0462,71.67437
TEST_0463,106.67908
TEST_0464,93.24892
TEST_0465,35.602726
TEST_0466,102.64349
TEST_0467,53.515602
TEST_0468,135.96135
TEST_0469,5.3521805
TEST_0470,91.528854
TEST_0471,29.353653
TEST_0472,49.637733
TEST_0473,23.642227
TEST_0474,177.9978
TEST_0475,179.21669
TEST_0476,24.762512
TEST_0477,37.72946
TEST_0478,26.076576
TEST_0479,33.99273
TEST_0480,41.439507
TEST_0481,24.456722
TEST_0482,190.17548
TEST_0483,133.63893
TEST_0484,56.895897
TEST_0485,7.514702
TEST_0486,2.9640045
TEST_0487,224.48624
TEST_0488,20.499718
TEST_0489,10.711151
TEST_0490,190.27206
TEST_0491,88.953804
TEST_0492,80.95456
TEST_0493,47.527622
TEST_0494,89.04289
TEST_0495,49.90361
TEST_0496,23.82484
TEST_0497,20.173676
TEST_0498,127.34979
TEST_0499,118.82695
TEST_0500,15.831039
TEST_0501,112.80034
TEST_0502,173.03342
TEST_0503,23.867416
TEST_0504,99.0708
TEST_0505,20.462624
TEST_0506,158.40305
TEST_0507,62.292713
TEST_0508,178.62018
TEST_0509,117.97293
TEST_0510,72.605316
TEST_0511,81.669846
TEST_0512,33.835052
TEST_0513,50.91959
TEST_0514,61.570583
TEST_0515,139.8046
TEST_0516,151.8977
TEST_0517,6.611603
TEST_0518,177.15532
TEST_0519,25.925339
TEST_0520,61.16055
TEST_0521,89.87138
TEST_0522,213.41144
TEST_0523,114.99573
TEST_0524,98.53449
TEST_0525,71.14221
TEST_0526,113.922295
TEST_0527,6.637352
TEST_0528,169.2589
TEST_0529,195.26233
TEST_0530,69.92786
TEST_0531,122.387886
TEST_0532,29.837269
TEST_0533,137.94592
TEST_0534,98.62747
TEST_0535,107.71516
TEST_0536,4.3524323
TEST_0537,124.313034
TEST_0538,61.277893
TEST_0539,43.037292
TEST_0540,124.138596
TEST_0541,15.606064
TEST_0542,137.3042
TEST_0543,100.850876
TEST_0544,79.59227
TEST_0545,90.9983
TEST_0546,20.805244
TEST_0547,99.91205
TEST_0548,179.83945
TEST_0549,25.321571
TEST_0550,47.417545
TEST_0551,132.70851
TEST_0552,122.91333
TEST_0553,115.7009
TEST_0554,76.04701
TEST_0555,22.920845
TEST_0556,146.51361
TEST_0557,92.6287
TEST_0558,214.84596
TEST_0559,34.419792
TEST_0560,3.58535
TEST_0561,26.843063
TEST_0562,190.48605
TEST_0563,90.98922
TEST_0564,53.87355
TEST_0565,154.16478
TEST_0566,35.40142
TEST_0567,134.31123
TEST_0568,4.5059204
TEST_0569,30.226044
TEST_0570,35.85693
TEST_0571,31.848091
TEST_0572,27.195103
TEST_0573,178.20972
TEST_0574,52.6578
TEST_0575,12.441673
TEST_0576,14.774391
TEST_0577,54.900314
TEST_0578,26.092407
TEST_0579,190.62714
TEST_0580,85.75522
TEST_0581,236.80133
TEST_0582,90.4142
TEST_0583,41.870354
TEST_0584,90.04435
TEST_0585,38.523438
TEST_0586,110.34839
TEST_0587,155.0451
TEST_0588,162.51
TEST_0589,18.775879
TEST_0590,157.46497
TEST_0591,232.95267
TEST_0592,27.351952
TEST_0593,200.69055
TEST_0594,73.73911
TEST_0595,25.265205
TEST_0596,9.864319
TEST_0597,149.11584
TEST_0598,144.02664
TEST_0599,75.68288
TEST_0600,189.94608
TEST_0601,68.05583
TEST_0602,237.40381
TEST_0603,167.15002
TEST_0604,147.24521
TEST_0605,80.767525
TEST_0606,122.64025
TEST_0607,35.986626
TEST_0608,115.33908
TEST_0609,108.82373
TEST_0610,59.91794
TEST_0611,114.0805
TEST_0612,121.98833
TEST_0613,34.597763
TEST_0614,21.469261
TEST_0615,18.980225
TEST_0616,87.21126
TEST_0617,193.30817
TEST_0618,27.152256
TEST_0619,143.50677
TEST_0620,206.08514
TEST_0621,3.4138565
TEST_0622,35.538406
TEST_0623,21.746513
TEST_0624,58.788704
TEST_0625,62.199165
TEST_0626,95.94723
TEST_0627,247.25278
TEST_0628,91.391846
TEST_0629,94.93423
TEST_0630,24.29889
TEST_0631,51.244774
TEST_0632,208.18915
TEST_0633,77.84408
TEST_0634,41.81644
TEST_0635,36.634724
TEST_0636,152.91084
TEST_0637,110.41288
TEST_0638,47.55968
TEST_0639,141.49081
TEST_0640,28.50595
TEST_0641,36.143883
TEST_0642,87.49706
TEST_0643,41.618523
TEST_0644,7.367508
TEST_0645,184.47638
TEST_0646,66.75297
TEST_0647,71.47112
TEST_0648,29.09792
TEST_0649,81.827484
TEST_0650,79.432144
TEST_0651,157.28358
TEST_0652,89.71879
TEST_0653,7.982361
TEST_0654,11.317505
TEST_0655,6.0684357
TEST_0656,108.83108
TEST_0657,93.041626
TEST_0658,11.628967
TEST_0659,28.03978
TEST_0660,14.050919
TEST_0661,69.426956
TEST_0662,97.84301
TEST_0663,12.397278
TEST_0664,87.25818
TEST_0665,66.90426
TEST_0666,153.64748
TEST_0667,176.09009
TEST_0668,68.84076
TEST_0669,237.48116
TEST_0670,132.2949
TEST_0671,28.832302
TEST_0672,102.812
TEST_0673,101.981064
TEST_0674,73.11285
TEST_0675,186.18459
TEST_0676,20.05497
TEST_0677,118.40179
TEST_0678,64.174034
TEST_0679,80.487175
TEST_0680,1.9609222
TEST_0681,107.56134
TEST_0682,163.30809
TEST_0683,13.462402
TEST_0684,7.806755
TEST_0685,25.459885
TEST_0686,166.21112
TEST_0687,61.0455
TEST_0688,90.85945
TEST_0689,78.95359
TEST_0690,262.8184
TEST_0691,18.473572
TEST_0692,228.29321
TEST_0693,193.57687
TEST_0694,128.00706
TEST_0695,51.445637
TEST_0696,130.62779
TEST_0697,70.80243
TEST_0698,78.87266
TEST_0699,101.74376
TEST_0700,157.40929
TEST_0701,75.19931
TEST_0702,60.075256
TEST_0703,210.86884
TEST_0704,69.55477
TEST_0705,25.737324
TEST_0706,115.56773
TEST_0707,26.707237
TEST_0708,6.4223785
TEST_0709,53.533688
TEST_0710,65.81935
TEST_0711,10.420464
TEST_0712,45.537952
TEST_0713,13.816467
TEST_0714,166.46237
TEST_0715,126.02211
TEST_0716,10.490631
TEST_0717,8.532288
TEST_0718,134.04697
TEST_0719,53.587734
TEST_0720,103.56918
TEST_0721,72.62976
TEST_0722,129.52582
TEST_0723,70.94871
TEST_0724,112.055695
TEST_0725,111.038925
TEST_0726,35.7371
TEST_0727,53.6908
TEST_0728,180.93663
TEST_0729,98.57289
TEST_0730,215.85306
TEST_0731,104.65165
TEST_0732,6.308708
TEST_0733,196.51724
TEST_0734,71.90108
TEST_0735,80.60204
TEST_0736,48.905228
TEST_0737,32.4661
TEST_0738,151.07745
TEST_0739,228.11676
TEST_0740,134.89885
TEST_0741,22.982231
TEST_0742,57.14934
TEST_0743,56.258095
TEST_0744,47.824768
TEST_0745,19.217255
TEST_0746,17.982132
TEST_0747,87.62731
TEST_0748,216.6218
TEST_0749,194.36911
TEST_0750,73.14154
TEST_0751,16.47702
TEST_0752,4.408783
TEST_0753,52.72922
TEST_0754,91.0614
TEST_0755,27.729065
TEST_0756,179.25641
TEST_0757,50.22985
TEST_0758,29.404915
TEST_0759,113.89868
TEST_0760,83.08843
TEST_0761,100.25322
TEST_0762,90.235794
TEST_0763,83.3846
TEST_0764,61.165348
TEST_0765,169.2908
TEST_0766,5.833687
TEST_0767,12.030388
TEST_0768,82.571754
TEST_0769,63.9726
TEST_0770,8.344711
TEST_0771,44.035286
TEST_0772,164.20334
TEST_0773,8.7136
TEST_0774,158.53894
TEST_0775,32.66774
TEST_0776,228.94899
TEST_0777,109.475845
TEST_0778,174.82104
TEST_0779,107.326645
TEST_0780,204.17053
TEST_0781,163.5597
TEST_0782,22.15586
TEST_0783,30.14309
TEST_0784,128.3493
TEST_0785,22.410484
TEST_0786,93.27324
TEST_0787,151.8388
TEST_0788,92.634895
TEST_0789,14.820358
TEST_0790,142.43764
TEST_0791,154.17828
TEST_0792,28.93367
TEST_0793,29.935783
TEST_0794,156.3948
TEST_0795,74.4493
TEST_0796,45.81392
TEST_0797,113.42326
TEST_0798,5.922737
TEST_0799,239.81168
TEST_0800,75.7921
TEST_0801,39.473946
TEST_0802,26.1586
TEST_0803,156.0751
TEST_0804,5.6239166
TEST_0805,9.601166
TEST_0806,78.17639
TEST_0807,107.85692
TEST_0808,77.45977
TEST_0809,151.72049
TEST_0810,72.4886
TEST_0811,132.65244
TEST_0812,139.77315
TEST_0813,54.60168
TEST_0814,65.47098
TEST_0815,44.41529
TEST_0816,11.116577
TEST_0817,90.68966
TEST_0818,57.090565
TEST_0819,63.98531
TEST_0820,6.9279404
TEST_0821,133.7129
TEST_0822,101.894936
TEST_0823,42.844925
TEST_0824,61.627476
TEST_0825,141.29468
TEST_0826,73.93201
TEST_0827,92.138664
TEST_0828,41.89909
TEST_0829,15.0588455
TEST_0830,103.103645
TEST_0831,169.03749
TEST_0832,8.838631
TEST_0833,34.040253
TEST_0834,68.98323
TEST_0835,218.24734
TEST_0836,122.158104
TEST_0837,198.90262
TEST_0838,199.60971
TEST_0839,9.39032
TEST_0840,233.45166
TEST_0841,20.02829
TEST_0842,156.85605
TEST_0843,147.8458
TEST_0844,114.37221
TEST_0845,60.88373
TEST_0846,32.857635
TEST_0847,4.0814056
TEST_0848,173.98204
TEST_0849,58.06583
TEST_0850,38.323746
TEST_0851,200.11525
TEST_0852,1.163002
TEST_0853,97.12873
TEST_0854,50.044746
TEST_0855,164.70995
TEST_0856,33.279892
TEST_0857,203.13385
TEST_0858,81.05649
TEST_0859,36.40018
TEST_0860,169.99603
TEST_0861,21.177803
TEST_0862,92.07858
TEST_0863,184.52664
TEST_0864,119.04225
TEST_0865,82.10283
TEST_0866,5.4222717
TEST_0867,61.23127
TEST_0868,60.316765
TEST_0869,122.76044
TEST_0870,160.97147
TEST_0871,141.06273
TEST_0872,121.736465
TEST_0873,160.10124
TEST_0874,181.43333
TEST_0875,75.86491
TEST_0876,49.43627
TEST_0877,25.281464
TEST_0878,172.07448
TEST_0879,45.646927
TEST_0880,112.99806
TEST_0881,111.01052
TEST_0882,44.939175
TEST_0883,110.967896
TEST_0884,80.46967
TEST_0885,56.41378
TEST_0886,46.292473
TEST_0887,78.59723
TEST_0888,8.839447
TEST_0889,210.40535
TEST_0890,93.05854
TEST_0891,154.81201
TEST_0892,95.6139
TEST_0893,45.394974
TEST_0894,163.8761
TEST_0895,146.61375
TEST_0896,89.45755
TEST_0897,132.71744
TEST_0898,53.5431
TEST_0899,44.716667
TEST_0900,136.51157
TEST_0901,82.39163
TEST_0902,3.0914688
TEST_0903,172.31969
TEST_0904,34.477993
TEST_0905,14.321709
TEST_0906,112.3244
TEST_0907,43.10549
TEST_0908,58.546143
TEST_0909,56.936977
TEST_0910,135.2993
TEST_0911,42.96222
TEST_0912,166.96971
TEST_0913,31.216675
TEST_0914,15.189957
TEST_0915,146.42014
TEST_0916,156.53049
TEST_0917,74.44374
TEST_0918,-0.6465759
TEST_0919,95.09551
TEST_0920,58.14797
TEST_0921,90.86837
TEST_0922,210.11728
TEST_0923,281.23196
TEST_0924,11.360275
TEST_0925,23.908619
TEST_0926,72.93017
TEST_0927,197.55804
TEST_0928,168.61629
TEST_0929,18.10006
TEST_0930,102.4975
TEST_0931,142.05063
TEST_0932,35.73201
TEST_0933,125.67273
TEST_0934,114.15498
TEST_0935,41.57171
TEST_0936,101.6315
TEST_0937,56.438175
TEST_0938,136.30554
TEST_0939,222.95148
TEST_0940,5.190544
TEST_0941,192.6757
TEST_0942,17.363297
TEST_0943,28.56623
TEST_0944,104.49309
TEST_0945,204.64236
TEST_0946,147.50961
TEST_0947,49.23459
TEST_0948,72.28289
TEST_0949,104.65842
TEST_0950,84.8908
TEST_0951,106.224106
TEST_0952,13.688255
TEST_0953,212.60147
TEST_0954,151.52527
TEST_0955,49.37743
TEST_0956,97.47069
TEST_0957,8.126389
TEST_0958,142.8494
TEST_0959,4.996773
TEST_0960,8.249031
TEST_0961,3.0892258
TEST_0962,87.963
TEST_0963,137.42981
TEST_0964,23.349358
TEST_0965,98.27528
TEST_0966,197.51501
TEST_0967,117.722435
TEST_0968,8.319489
TEST_0969,167.49792
TEST_0970,192.05945
TEST_0971,51.919266
TEST_0972,137.9833
TEST_0973,187.57246
TEST_0974,10.807327
TEST_0975,100.96686
TEST_0976,105.80389
TEST_0977,129.01665
TEST_0978,132.02415
TEST_0979,63.71693
TEST_0980,42.46953
TEST_0981,60.7078
TEST_0982,16.601654
TEST_0983,146.04608
TEST_0984,62.653397
TEST_0985,12.774857
TEST_0986,179.37488
TEST_0987,84.70782
TEST_0988,54.39033
TEST_0989,120.29333
TEST_0990,28.22588
TEST_0991,179.01895
TEST_0992,170.56812
TEST_0993,10.853424
TEST_0994,37.910797
TEST_0995,64.59467
TEST_0996,48.816883
TEST_0997,62.89752
TEST_0998,161.89981
TEST_0999,20.206299
TEST_1000,48.89641
TEST_1001,38.7481
TEST_1002,46.05237
TEST_1003,13.31955
TEST_1004,36.349842
TEST_1005,17.013306
TEST_1006,128.75513
TEST_1007,36.638718
TEST_1008,103.617905
TEST_1009,61.214386
TEST_1010,32.76042
TEST_1011,27.895676
TEST_1012,44.612457
TEST_1013,156.11705
TEST_1014,46.703743
TEST_1015,132.97174
TEST_1016,88.4889
TEST_1017,162.04353
TEST_1018,25.315857
TEST_1019,93.240005
TEST_1020,147.89716
TEST_1021,71.827156
TEST_1022,132.46663
TEST_1023,30.192337
TEST_1024,173.5075
TEST_1025,195.35046
TEST_1026,10.704414
TEST_1027,31.582672
TEST_1028,61.99405
TEST_1029,206.41385
TEST_1030,167.78433
TEST_1031,115.323494
TEST_1032,81.13485
TEST_1033,172.74715
TEST_1034,86.413376
TEST_1035,45.096478
TEST_1036,131.0896
TEST_1037,82.304085
TEST_1038,114.74731
TEST_1039,158.34947
TEST_1040,104.43526
TEST_1041,166.5297
TEST_1042,221.40909
TEST_1043,103.90808
TEST_1044,226.47624
TEST_1045,136.00192
TEST_1046,9.035851
TEST_1047,51.18577
TEST_1048,19.633713
TEST_1049,153.77425
TEST_1050,15.164017
TEST_1051,19.037636
TEST_1052,81.796394
TEST_1053,60.41449
TEST_1054,92.785225
TEST_1055,61.021736
TEST_1056,98.56729
TEST_1057,113.1059
TEST_1058,57.768337
TEST_1059,45.802284
TEST_1060,9.720993
TEST_1061,36.899788
TEST_1062,2.5230942
TEST_1063,9.647575
TEST_1064,74.2918
TEST_1065,3.9813995
TEST_1066,158.85722
TEST_1067,39.282898
TEST_1068,65.91884
TEST_1069,23.033783
TEST_1070,121.23399
TEST_1071,13.084801
TEST_1072,58.59563
TEST_1073,73.738014
TEST_1074,170.35724
TEST_1075,55.913513
TEST_1076,7.7916565
TEST_1077,81.41074
TEST_1078,44.028095
TEST_1079,28.29832
TEST_1080,161.73111
TEST_1081,116.569275
TEST_1082,55.195976
TEST_1083,125.25745
TEST_1084,13.855804
TEST_1085,48.69163
TEST_1086,111.94289
TEST_1087,16.042236
TEST_1088,172.75018
TEST_1089,116.77954
TEST_1090,215.9668
TEST_1091,8.878113
TEST_1092,93.589714
TEST_1093,79.29675
TEST_1094,108.228714
TEST_1095,137.12418
TEST_1096,11.292709
TEST_1097,86.85737
TEST_1098,25.897736
TEST_1099,41.002525
TEST_1100,62.38881
TEST_1101,64.33457
TEST_1102,29.132107
TEST_1103,155.41681
TEST_1104,133.32841
TEST_1105,26.977646
TEST_1106,62.083485
TEST_1107,191.95122
TEST_1108,154.7918
TEST_1109,127.1862
TEST_1110,79.57198
TEST_1111,151.4266
TEST_1112,82.53757
TEST_1113,61.662746
TEST_1114,121.714935
TEST_1115,90.070694
TEST_1116,122.77032
TEST_1117,171.96289
TEST_1118,135.53764
TEST_1119,105.52222
TEST_1120,57.547016
TEST_1121,34.93978
TEST_1122,84.67368
TEST_1123,102.310394
TEST_1124,140.95749
TEST_1125,197.46626
TEST_1126,150.08047
TEST_1127,38.89243
TEST_1128,14.430794
TEST_1129,91.028854
TEST_1130,29.348019
TEST_1131,76.1763
TEST_1132,118.76273
TEST_1133,149.68369
TEST_1134,63.742554
TEST_1135,33.009285
TEST_1136,257.5111
TEST_1137,199.07126
TEST_1138,134.89983
TEST_1139,73.52917
TEST_1140,32.58791
TEST_1141,136.68317
TEST_1142,129.98798
TEST_1143,214.52214
TEST_1144,10.341095
TEST_1145,22.536232
TEST_1146,12.177521
TEST_1147,153.26147
TEST_1148,169.63148
TEST_1149,31.664764
TEST_1150,151.40067
TEST_1151,124.29678
TEST_1152,11.245941
TEST_1153,75.38861
TEST_1154,56.71448
TEST_1155,14.593956
TEST_1156,175.3498
TEST_1157,101.81903
TEST_1158,117.607155
TEST_1159,132.2682
TEST_1160,57.17415
TEST_1161,157.02791
