ID,Calories_Burned
TEST_0091,36.290653
TEST_0092,25.352247
TEST_0093,195.75862
TEST_0094,4.1149936
TEST_0095,9.623426
TEST_0096,236.5567
TEST_0097,137.78514
TEST_0098,184.18391
TEST_0099,170.56721
TEST_0100,13.58967
TEST_0101,99.35123
TEST_0102,178.7634
TEST_0103,162.14272
TEST_0104,60.543453
TEST_0105,168.17126
TEST_0106,37.799355
TEST_0107,22.133295
TEST_0108,191.36632
TEST_0109,29.441605
TEST_0110,111.003006
TEST_0111,185.60597
TEST_0112,46.9696
TEST_0113,145.46097
TEST_0114,56.71251
TEST_0115,83.35773
TEST_0116,79.24718
TEST_0117,64.87468
TEST_0118,14.796827
TEST_0119,8.049304
TEST_0120,189.10693
TEST_0121,48.796207
TEST_0122,42.501587
TEST_0123,20.127998
TEST_0124,32.984997
TEST_0125,101.23587
TEST_0126,46.002518
TEST_0127,55.2411
TEST_0128,102.021515
TEST_0129,77.1319
TEST_0130,58.9391
TEST_0131,198.04877
TEST_0132,70.02681
TEST_0133,135.10138
TEST_0134,106.482765
TEST_0135,72.692894
TEST_0136,73.137665
TEST_0137,64.38663
TEST_0138,175.87883
TEST_0139,22.945724
TEST_0140,116.14677
TEST_0141,15.225116
TEST_0142,108.81934
TEST_0143,38.35346
TEST_0144,12.068824
TEST_0145,32.858887
TEST_0146,159.14023
TEST_0147,83.97102
TEST_0148,125.70346
TEST_0149,89.14913
TEST_0150,41.33021
TEST_0151,78.59414
TEST_0152,68.94487
TEST_0153,19.43162
TEST_0154,95.89693
TEST_0155,56.49068
TEST_0156,129.93423
TEST_0157,39.050854
TEST_0158,202.6326
TEST_0159,42.138878
TEST_0160,127.95127
TEST_0161,100.56682
TEST_0162,114.929344
TEST_0163,138.33957
TEST_0164,57.935455
TEST_0165,30.065636
TEST_0166,42.620907
TEST_0167,130.08763
TEST_0168,206.11842
TEST_0169,111.50531
TEST_0170,74.036705
TEST_0171,77.06903
TEST_0172,5.8910384
TEST_0173,83.45574
TEST_0174,16.069262
TEST_0175,47.99273
TEST_0176,9.692509
TEST_0177,62.23845
TEST_0178,178.13455
TEST_0179,182.51114
TEST_0180,45.33995
TEST_0181,81.35198
TEST_0182,68.6461
TEST_0183,119.88664
TEST_0184,126.48786
TEST_0185,76.93379
TEST_0186,12.075231
TEST_0187,45.387794
TEST_0188,158.2994
TEST_0189,6.402738
TEST_0190,41.396194
TEST_0191,8.029922
TEST_0192,163.12077
TEST_0193,41.984375
TEST_0194,177.08546
TEST_0195,100.88192
TEST_0196,6.992733
TEST_0197,217.00664
TEST_0198,4.51986
TEST_0199,7.9458227
TEST_0200,9.833753
TEST_0201,128.65912
TEST_0202,23.039164
TEST_0203,40.98234
TEST_0204,95.462845
TEST_0205,89.07354
TEST_0206,146.99945
TEST_0207,84.23422
TEST_0208,15.233929
TEST_0209,64.29064
TEST_0210,60.716465
TEST_0211,191.13832
TEST_0212,164.17883
TEST_0213,16.595793
TEST_0214,48.129677
TEST_0215,59.4744
TEST_0216,93.04181
TEST_0217,139.99402
TEST_0218,40.510937
TEST_0219,100.12621
TEST_0220,170.5082
TEST_0221,66.16342
TEST_0222,136.69882
TEST_0223,193.66502
TEST_0224,80.209236
TEST_0225,30.569036
TEST_0226,66.11403
TEST_0227,145.0692
TEST_0228,57.586826
TEST_0229,7.706821
TEST_0230,58.937767
TEST_0231,46.91419
TEST_0232,64.53125
TEST_0233,72.96262
TEST_0234,12.074566
TEST_0235,49.390415
TEST_0236,132.5348
TEST_0237,17.800104
TEST_0238,147.51488
TEST_0239,21.538935
TEST_0240,17.473103
TEST_0241,195.53859
TEST_0242,89.669655
TEST_0243,10.94608
TEST_0244,43.008316
TEST_0245,71.27532
TEST_0246,45.35943
TEST_0247,117.703514
TEST_0248,43.704056
TEST_0249,17.42027
TEST_0250,52.084923
TEST_0251,93.66542
TEST_0252,36.874905
TEST_0253,108.09454
TEST_0254,115.75729
TEST_0255,34.495758
TEST_0256,8.672179
TEST_0257,101.56059
TEST_0258,140.08311
TEST_0259,18.590233
TEST_0260,21.023857
TEST_0261,71.198586
TEST_0262,52.888084
TEST_0263,16.75309
TEST_0264,26.655731
TEST_0265,1.932864
TEST_0266,55.973164
TEST_0267,20.128942
TEST_0268,61.674603
TEST_0269,188.63715
TEST_0270,97.33928
TEST_0271,135.97502
TEST_0272,17.207878
TEST_0273,145.89659
TEST_0274,21.607183
TEST_0275,55.128166
TEST_0276,81.79419
TEST_0277,147.93773
TEST_0278,7.538642
TEST_0279,65.601944
TEST_0280,185.64688
TEST_0281,106.93922
TEST_0282,32.85377
TEST_0283,15.31359
TEST_0284,180.21582
TEST_0285,47.466957
TEST_0286,42.197433
TEST_0287,53.74702
TEST_0288,102.37001
TEST_0289,52.796265
TEST_0290,175.96977
TEST_0291,39.42494
TEST_0292,73.82598
TEST_0293,43.49221
TEST_0294,133.19328
TEST_0295,34.77108
TEST_0296,75.506165
TEST_0297,128.46439
TEST_0298,133.7584
TEST_0299,186.00908
TEST_0300,225.13777
TEST_0301,4.062166
TEST_0302,228.48753
TEST_0303,109.5163
TEST_0304,66.00086
TEST_0305,139.31143
TEST_0306,55.15823
TEST_0307,217.73123
TEST_0308,187.40948
TEST_0309,139.73355
TEST_0310,85.49214
TEST_0311,38.956833
TEST_0312,168.63625
TEST_0313,82.85481
TEST_0314,187.17686
TEST_0315,187.36427
TEST_0316,246.08249
TEST_0317,158.65154
TEST_0318,56.010075
TEST_0319,246.01524
TEST_0320,217.58302
TEST_0321,84.67203
TEST_0322,174.26866
TEST_0323,81.77546
TEST_0324,44.644
TEST_0325,12.048882
TEST_0326,95.81753
TEST_0327,107.27617
TEST_0328,86.13309
TEST_0329,69.898674
TEST_0330,8.542979
TEST_0331,129.54115
TEST_0332,10.471817
TEST_0333,91.206276
TEST_0334,38.331398
TEST_0335,101.10111
TEST_0336,111.50374
TEST_0337,155.57927
TEST_0338,90.87265
TEST_0339,124.19259
TEST_0340,26.625797
TEST_0341,212.95766
TEST_0342,83.00899
TEST_0343,140.18265
TEST_0344,89.49728
TEST_0345,12.761302
TEST_0346,27.206034
TEST_0347,74.42813
TEST_0348,27.826782
TEST_0349,166.89272
TEST_0350,188.43695
TEST_0351,62.794754
TEST_0352,130.27063
TEST_0353,55.74375
TEST_0354,66.8014
TEST_0355,1.7516323
TEST_0356,160.75305
TEST_0357,183.82571
TEST_0358,115.90102
TEST_0359,132.81285
TEST_0360,75.4536
TEST_0361,132.9752
TEST_0362,135.57689
TEST_0363,24.314991
TEST_0364,166.15689
TEST_0365,31.800657
TEST_0366,117.80149
TEST_0367,25.79027
TEST_0368,207.2864
TEST_0369,129.16667
TEST_0370,22.926311
TEST_0371,109.42743
TEST_0372,89.98192
TEST_0373,133.48582
TEST_0374,20.335646
TEST_0375,189.43524
TEST_0376,206.1295
TEST_0377,196.87007
TEST_0378,51.206738
TEST_0379,75.8065
TEST_0380,153.8753
TEST_0381,23.25427
TEST_0382,28.585817
TEST_0383,206.97502
TEST_0384,6.5699797
TEST_0385,3.9711533
TEST_0386,173.50148
TEST_0387,97.01581
TEST_0388,120.42968
TEST_0389,175.30508
TEST_0390,181.21481
TEST_0391,18.107298
TEST_0392,114.054214
TEST_0393,125.523346
TEST_0394,34.09076
TEST_0395,175.05113
TEST_0396,95.54172
TEST_0397,17.887909
TEST_0398,117.06451
TEST_0399,126.68013
TEST_0400,85.29746
TEST_0401,192.31583
TEST_0402,139.93799
TEST_0403,142.34885
TEST_0404,109.11861
TEST_0405,97.3859
TEST_0406,18.380243
TEST_0407,66.07973
TEST_0408,165.58737
TEST_0409,188.56424
TEST_0410,105.220894
TEST_0411,224.51349
TEST_0412,7.7897377
TEST_0413,53.432636
TEST_0414,167.6616
TEST_0415,11.347201
TEST_0416,55.15504
TEST_0417,86.95487
TEST_0418,20.98695
TEST_0419,7.6995425
TEST_0420,157.1846
TEST_0421,35.36843
TEST_0422,84.659546
TEST_0423,73.7207
TEST_0424,135.80215
TEST_0425,46.090435
TEST_0426,40.23635
TEST_0427,9.405834
TEST_0428,66.7186
TEST_0429,97.26758
TEST_0430,105.73409
TEST_0431,216.69513
TEST_0432,53.7414
TEST_0433,2.2707343
TEST_0434,178.59453
TEST_0435,41.755623
TEST_0436,50.334835
TEST_0437,161.59975
TEST_0438,47.878353
TEST_0439,181.07408
TEST_0440,221.85255
TEST_0441,44.304497
TEST_0442,46.86574
TEST_0443,68.02464
TEST_0444,218.18683
TEST_0445,137.87747
TEST_0446,165.67566
TEST_0447,44.064754
TEST_0448,82.59734
TEST_0449,47.67554
TEST_0450,103.73098
TEST_0451,123.67421
TEST_0452,76.932465
TEST_0453,53.371906
TEST_0454,31.189732
TEST_0455,41.925926
TEST_0456,124.80474
TEST_0457,148.18599
TEST_0458,174.64
TEST_0459,143.2187
TEST_0460,89.97477
TEST_0461,206.76834
TEST_0462,71.52967
TEST_0463,107.295105
TEST_0464,94.687386
TEST_0465,37.26769
TEST_0466,101.98172
TEST_0467,57.373913
TEST_0468,132.4078
TEST_0469,5.5092535
TEST_0470,93.44623
TEST_0471,29.91917
TEST_0472,49.71594
TEST_0473,22.877956
TEST_0474,181.33595
TEST_0475,179.45427
TEST_0476,25.100464
TEST_0477,37.003082
TEST_0478,23.63054
TEST_0479,32.70714
TEST_0480,41.67024
TEST_0481,24.88232
TEST_0482,184.20815
TEST_0483,135.67696
TEST_0484,58.201054
TEST_0485,7.1345825
TEST_0486,3.040394
TEST_0487,222.82552
TEST_0488,19.098297
TEST_0489,7.9140496
TEST_0490,188.67285
TEST_0491,86.99281
TEST_0492,78.079155
TEST_0493,45.55078
TEST_0494,90.12126
TEST_0495,49.31042
TEST_0496,23.267496
TEST_0497,18.08088
TEST_0498,128.5019
TEST_0499,119.94405
TEST_0500,14.781697
TEST_0501,115.17522
TEST_0502,172.60388
TEST_0503,22.637617
TEST_0504,99.52329
TEST_0505,20.137487
TEST_0506,158.05234
TEST_0507,63.240215
TEST_0508,180.47752
TEST_0509,119.06424
TEST_0510,70.58234
TEST_0511,84.20124
TEST_0512,33.878044
TEST_0513,48.05415
TEST_0514,62.4636
TEST_0515,139.7629
TEST_0516,149.48332
TEST_0517,6.8181095
TEST_0518,178.49306
TEST_0519,26.009617
TEST_0520,61.05099
TEST_0521,90.49459
TEST_0522,213.86154
TEST_0523,117.09544
TEST_0524,98.74188
TEST_0525,72.1484
TEST_0526,111.9714
TEST_0527,7.688599
TEST_0528,172.25046
TEST_0529,199.35837
TEST_0530,70.643456
TEST_0531,113.76587
TEST_0532,30.050844
TEST_0533,138.19164
TEST_0534,100.30138
TEST_0535,107.53625
TEST_0536,5.011114
TEST_0537,126.55047
TEST_0538,63.0207
TEST_0539,40.795948
TEST_0540,126.61512
TEST_0541,15.578511
TEST_0542,140.04443
TEST_0543,100.61655
TEST_0544,79.25043
TEST_0545,90.4089
TEST_0546,18.108826
TEST_0547,100.804535
TEST_0548,174.8119
TEST_0549,21.330898
TEST_0550,51.05856
TEST_0551,133.42975
TEST_0552,123.48979
TEST_0553,116.39664
TEST_0554,76.86056
TEST_0555,21.587204
TEST_0556,146.1742
TEST_0557,93.376854
TEST_0558,208.9596
TEST_0559,37.73767
TEST_0560,2.574606
TEST_0561,24.883533
TEST_0562,191.63495
TEST_0563,90.317535
TEST_0564,55.723682
TEST_0565,143.7847
TEST_0566,32.73449
TEST_0567,139.7506
TEST_0568,4.6495285
TEST_0569,29.602198
TEST_0570,36.742577
TEST_0571,31.306448
TEST_0572,26.845535
TEST_0573,183.88943
TEST_0574,52.022923
TEST_0575,10.127532
TEST_0576,14.630314
TEST_0577,54.625767
TEST_0578,25.703371
TEST_0579,196.48265
TEST_0580,88.104706
TEST_0581,242.17963
TEST_0582,87.79991
TEST_0583,40.039513
TEST_0584,93.9962
TEST_0585,38.4084
TEST_0586,109.752686
TEST_0587,153.7575
TEST_0588,164.26543
TEST_0589,20.303125
TEST_0590,154.06519
TEST_0591,230.61009
TEST_0592,27.292057
TEST_0593,201.94235
TEST_0594,74.12803
TEST_0595,22.848253
TEST_0596,10.024615
TEST_0597,146.1565
TEST_0598,144.68947
TEST_0599,73.650734
TEST_0600,187.8128
TEST_0601,63.301575
TEST_0602,236.16245
TEST_0603,165.25906
TEST_0604,146.68521
TEST_0605,81.26391
TEST_0606,126.03071
TEST_0607,36.160084
TEST_0608,111.86168
TEST_0609,112.72373
TEST_0610,60.934456
TEST_0611,117.80401
TEST_0612,120.36616
TEST_0613,35.13796
TEST_0614,19.995672
TEST_0615,19.683271
TEST_0616,83.78889
TEST_0617,194.11223
TEST_0618,26.391602
TEST_0619,144.22972
TEST_0620,200.69164
TEST_0621,5.3817344
TEST_0622,33.354015
TEST_0623,20.975876
TEST_0624,59.406296
TEST_0625,64.033585
TEST_0626,95.552895
TEST_0627,243.76648
TEST_0628,95.735695
TEST_0629,95.79431
TEST_0630,22.468842
TEST_0631,50.29389
TEST_0632,205.1458
TEST_0633,75.99101
TEST_0634,42.22685
TEST_0635,39.510036
TEST_0636,151.6126
TEST_0637,107.64256
TEST_0638,45.19629
TEST_0639,140.52797
TEST_0640,27.414944
TEST_0641,31.966124
TEST_0642,87.24224
TEST_0643,43.19806
TEST_0644,7.860386
TEST_0645,187.63
TEST_0646,64.3346
TEST_0647,72.147606
TEST_0648,28.4173
TEST_0649,80.46456
TEST_0650,81.21363
TEST_0651,156.28828
TEST_0652,94.32304
TEST_0653,7.473585
TEST_0654,10.800828
TEST_0655,7.550346
TEST_0656,108.22386
TEST_0657,96.184235
TEST_0658,8.256289
TEST_0659,27.446585
TEST_0660,12.811078
TEST_0661,70.23965
TEST_0662,98.42773
TEST_0663,11.700164
TEST_0664,80.768074
TEST_0665,66.37051
TEST_0666,148.98657
TEST_0667,179.07898
TEST_0668,67.89969
TEST_0669,239.73956
TEST_0670,137.90242
TEST_0671,29.663671
TEST_0672,103.572914
TEST_0673,103.60151
TEST_0674,73.940636
TEST_0675,186.80824
TEST_0676,18.903704
TEST_0677,116.315025
TEST_0678,66.21937
TEST_0679,79.70516
TEST_0680,2.8471768
TEST_0681,109.003815
TEST_0682,167.62761
TEST_0683,10.5895
TEST_0684,8.57198
TEST_0685,25.461899
TEST_0686,166.58577
TEST_0687,60.2935
TEST_0688,94.208084
TEST_0689,81.82181
TEST_0690,258.27426
TEST_0691,16.830454
TEST_0692,231.3809
TEST_0693,190.44821
TEST_0694,126.83556
TEST_0695,51.72396
TEST_0696,131.95361
TEST_0697,75.41323
TEST_0698,76.632126
TEST_0699,101.00276
TEST_0700,161.12509
TEST_0701,75.83695
TEST_0702,60.910206
TEST_0703,207.56804
TEST_0704,68.4666
TEST_0705,26.474554
TEST_0706,120.031944
TEST_0707,26.806238
TEST_0708,6.328321
TEST_0709,52.45423
TEST_0710,72.080956
TEST_0711,9.520948
TEST_0712,44.596333
TEST_0713,11.840179
TEST_0714,166.65808
TEST_0715,126.37956
TEST_0716,10.281129
TEST_0717,7.653622
TEST_0718,131.0838
TEST_0719,54.082916
TEST_0720,107.803505
TEST_0721,76.0422
TEST_0722,129.36552
TEST_0723,70.69729
TEST_0724,110.98153
TEST_0725,110.69552
TEST_0726,35.818424
TEST_0727,56.163677
TEST_0728,184.72887
TEST_0729,90.1449
TEST_0730,220.69156
TEST_0731,103.69983
TEST_0732,6.407366
TEST_0733,196.01909
TEST_0734,68.97067
TEST_0735,78.89834
TEST_0736,50.075676
TEST_0737,32.132744
TEST_0738,149.12584
TEST_0739,228.08125
TEST_0740,132.94255
TEST_0741,20.186867
TEST_0742,55.840595
TEST_0743,56.096764
TEST_0744,46.91375
TEST_0745,18.584341
TEST_0746,17.729359
TEST_0747,90.09612
TEST_0748,209.3743
TEST_0749,188.71477
TEST_0750,74.82265
TEST_0751,15.755307
TEST_0752,4.007097
TEST_0753,52.895515
TEST_0754,87.57552
TEST_0755,27.159472
TEST_0756,183.06174
TEST_0757,50.007374
TEST_0758,29.518883
TEST_0759,114.688515
TEST_0760,84.64521
TEST_0761,104.084465
TEST_0762,88.70312
TEST_0763,80.07027
TEST_0764,59.47595
TEST_0765,173.00716
TEST_0766,4.255632
TEST_0767,10.647388
TEST_0768,82.54728
TEST_0769,62.582176
TEST_0770,6.2094374
TEST_0771,52.708115
TEST_0772,166.68497
TEST_0773,4.7406626
TEST_0774,155.7219
TEST_0775,32.782215
TEST_0776,231.85095
TEST_0777,114.03215
TEST_0778,169.93127
TEST_0779,104.180305
TEST_0780,210.24084
TEST_0781,160.58627
TEST_0782,20.529419
TEST_0783,27.43369
TEST_0784,128.97826
TEST_0785,20.089615
TEST_0786,93.134926
TEST_0787,149.50957
TEST_0788,93.10033
TEST_0789,10.312202
TEST_0790,139.63315
TEST_0791,157.50436
TEST_0792,29.070969
TEST_0793,29.49083
TEST_0794,156.31346
TEST_0795,71.96705
TEST_0796,44.14416
TEST_0797,114.8031
TEST_0798,5.3826513
TEST_0799,242.33339
TEST_0800,80.7304
TEST_0801,42.97556
TEST_0802,25.826817
TEST_0803,158.02176
TEST_0804,4.4543624
TEST_0805,7.8441978
TEST_0806,82.99259
TEST_0807,106.87601
TEST_0808,76.353836
TEST_0809,148.26152
TEST_0810,76.992645
TEST_0811,136.58461
TEST_0812,140.24074
TEST_0813,53.80398
TEST_0814,67.40537
TEST_0815,43.550426
TEST_0816,8.997997
TEST_0817,89.30096
TEST_0818,56.920185
TEST_0819,64.99199
TEST_0820,7.0180726
TEST_0821,134.68855
TEST_0822,105.07092
TEST_0823,41.92366
TEST_0824,63.027966
TEST_0825,142.68835
TEST_0826,75.29074
TEST_0827,91.47977
TEST_0828,40.661713
TEST_0829,13.075473
TEST_0830,102.65944
TEST_0831,163.08931
TEST_0832,9.154594
TEST_0833,32.782387
TEST_0834,70.11289
TEST_0835,226.3396
TEST_0836,125.52786
TEST_0837,198.90361
TEST_0838,190.43065
TEST_0839,8.859034
TEST_0840,238.42464
TEST_0841,19.736609
TEST_0842,156.87766
TEST_0843,146.19482
TEST_0844,113.822655
TEST_0845,58.473
TEST_0846,31.663227
TEST_0847,4.29146
TEST_0848,170.57556
TEST_0849,58.63048
TEST_0850,41.17267
TEST_0851,202.5094
TEST_0852,3.6367228
TEST_0853,97.508224
TEST_0854,49.406853
TEST_0855,165.6305
TEST_0856,34.007595
TEST_0857,202.18726
TEST_0858,79.46079
TEST_0859,36.62857
TEST_0860,164.3802
TEST_0861,19.366497
TEST_0862,95.079765
TEST_0863,185.33765
TEST_0864,123.08257
TEST_0865,83.8354
TEST_0866,5.628161
TEST_0867,61.662083
TEST_0868,61.40695
TEST_0869,128.37741
TEST_0870,160.12344
TEST_0871,144.68106
TEST_0872,126.10664
TEST_0873,161.13712
TEST_0874,180.14793
TEST_0875,74.056854
TEST_0876,48.728252
TEST_0877,25.013618
TEST_0878,174.01712
TEST_0879,42.819626
TEST_0880,106.34334
TEST_0881,110.4931
TEST_0882,45.50994
TEST_0883,111.39051
TEST_0884,83.26046
TEST_0885,55.387836
TEST_0886,41.97413
TEST_0887,78.07643
TEST_0888,7.556385
TEST_0889,208.1808
TEST_0890,91.7131
TEST_0891,154.79855
TEST_0892,95.38901
TEST_0893,48.379692
TEST_0894,164.28333
TEST_0895,143.46214
TEST_0896,93.71369
TEST_0897,133.5926
TEST_0898,53.079666
TEST_0899,43.596336
TEST_0900,140.99802
TEST_0901,83.41843
TEST_0902,3.4195502
TEST_0903,170.26602
TEST_0904,32.85485
TEST_0905,13.093158
TEST_0906,113.170586
TEST_0907,42.765194
TEST_0908,60.11871
TEST_0909,53.089455
TEST_0910,135.97719
TEST_0911,38.79771
TEST_0912,166.29077
TEST_0913,27.661589
TEST_0914,14.461881
TEST_0915,144.14677
TEST_0916,153.0534
TEST_0917,75.28576
TEST_0918,2.7492013
TEST_0919,93.25879
TEST_0920,57.287235
TEST_0921,88.53744
TEST_0922,208.38489
TEST_0923,273.87756
TEST_0924,8.484563
TEST_0925,23.193874
TEST_0926,77.117165
TEST_0927,199.1762
TEST_0928,167.73892
TEST_0929,16.632397
TEST_0930,102.17961
TEST_0931,141.76617
TEST_0932,34.551174
TEST_0933,127.00714
TEST_0934,114.73772
TEST_0935,40.79194
TEST_0936,101.259514
TEST_0937,52.901077
TEST_0938,136.7706
TEST_0939,225.36916
TEST_0940,5.7016454
TEST_0941,183.79247
TEST_0942,14.84374
TEST_0943,27.547306
TEST_0944,104.04973
TEST_0945,204.96123
TEST_0946,147.84427
TEST_0947,46.575497
TEST_0948,73.1005
TEST_0949,107.44404
TEST_0950,88.713745
TEST_0951,100.99411
TEST_0952,13.254324
TEST_0953,205.85945
TEST_0954,149.50525
TEST_0955,48.377922
TEST_0956,98.69664
TEST_0957,7.8750224
TEST_0958,144.84563
TEST_0959,4.736948
TEST_0960,6.630604
TEST_0961,3.4689453
TEST_0962,87.62046
TEST_0963,139.79494
TEST_0964,19.10534
TEST_0965,98.19047
TEST_0966,210.2496
TEST_0967,122.88717
TEST_0968,6.8592477
TEST_0969,168.16669
TEST_0970,191.09534
TEST_0971,50.852066
TEST_0972,139.96738
TEST_0973,181.57098
TEST_0974,7.742088
TEST_0975,101.9563
TEST_0976,109.47853
TEST_0977,132.85384
TEST_0978,131.32005
TEST_0979,63.681564
TEST_0980,40.00514
TEST_0981,66.08694
TEST_0982,14.630433
TEST_0983,149.68805
TEST_0984,61.402622
TEST_0985,9.266879
TEST_0986,176.66768
TEST_0987,82.58306
TEST_0988,53.883316
TEST_0989,119.67314
TEST_0990,23.585747
TEST_0991,178.83731
TEST_0992,170.24986
TEST_0993,10.170277
TEST_0994,38.44873
TEST_0995,66.22169
TEST_0996,49.738594
TEST_0997,60.742405
TEST_0998,152.81253
TEST_0999,18.911467
TEST_1000,48.578346
TEST_1001,39.376648
TEST_1002,46.63833
TEST_1003,11.394683
TEST_1004,35.581665
TEST_1005,16.675259
TEST_1006,125.55013
TEST_1007,35.18533
TEST_1008,106.43619
TEST_1009,61.708275
TEST_1010,29.313417
TEST_1011,26.280176
TEST_1012,43.963318
TEST_1013,157.3032
TEST_1014,48.111076
TEST_1015,135.84145
TEST_1016,85.458626
TEST_1017,161.61247
TEST_1018,25.492033
TEST_1019,96.34395
TEST_1020,148.2727
TEST_1021,74.40797
TEST_1022,134.67786
TEST_1023,30.317244
TEST_1024,175.24945
TEST_1025,196.0817
TEST_1026,8.111511
TEST_1027,32.00087
TEST_1028,63.876404
TEST_1029,202.39833
TEST_1030,160.35759
TEST_1031,115.76425
TEST_1032,81.1982
TEST_1033,168.24316
TEST_1034,79.173416
TEST_1035,46.115406
TEST_1036,130.61005
TEST_1037,83.10224
TEST_1038,118.19848
TEST_1039,155.94675
TEST_1040,108.08167
TEST_1041,166.42317
TEST_1042,224.38147
TEST_1043,107.36889
TEST_1044,226.46631
TEST_1045,135.82683
TEST_1046,4.9867673
TEST_1047,51.859913
TEST_1048,16.382608
TEST_1049,159.48015
TEST_1050,14.299362
TEST_1051,15.312432
TEST_1052,80.528015
TEST_1053,62.096794
TEST_1054,94.446304
TEST_1055,61.583675
TEST_1056,97.57717
TEST_1057,118.00718
TEST_1058,61.393295
TEST_1059,44.40992
TEST_1060,9.437727
TEST_1061,34.68661
TEST_1062,4.4627113
TEST_1063,9.454616
TEST_1064,73.85089
TEST_1065,5.4621067
TEST_1066,158.68542
TEST_1067,38.940804
TEST_1068,66.79157
TEST_1069,21.433325
TEST_1070,120.45894
TEST_1071,13.121392
TEST_1072,58.45971
TEST_1073,77.46833
TEST_1074,169.3159
TEST_1075,56.399734
TEST_1076,7.349223
TEST_1077,82.27889
TEST_1078,44.667614
TEST_1079,29.64317
TEST_1080,159.38124
TEST_1081,116.38007
TEST_1082,59.56018
TEST_1083,127.279625
TEST_1084,14.481278
TEST_1085,49.031887
TEST_1086,112.84764
TEST_1087,13.775848
TEST_1088,171.93527
TEST_1089,119.564766
TEST_1090,213.57558
TEST_1091,7.250313
TEST_1092,97.12464
TEST_1093,83.19923
TEST_1094,109.19174
TEST_1095,137.15039
TEST_1096,11.260242
TEST_1097,87.97969
TEST_1098,25.350468
TEST_1099,46.902027
TEST_1100,63.328075
TEST_1101,61.230034
TEST_1102,28.969889
TEST_1103,148.09694
TEST_1104,132.61484
TEST_1105,26.071878
TEST_1106,61.123283
TEST_1107,187.7726
TEST_1108,152.73067
TEST_1109,125.82249
TEST_1110,81.46709
TEST_1111,154.13646
TEST_1112,79.04516
TEST_1113,62.398163
TEST_1114,122.49773
TEST_1115,89.64898
TEST_1116,123.761246
TEST_1117,172.5059
TEST_1118,138.35649
TEST_1119,112.39732
TEST_1120,55.843136
TEST_1121,33.24021
TEST_1122,84.68743
TEST_1123,104.472176
TEST_1124,141.27248
TEST_1125,190.14586
TEST_1126,153.42863
TEST_1127,36.14237
TEST_1128,12.644764
TEST_1129,86.692955
TEST_1130,30.261013
TEST_1131,77.29526
TEST_1132,119.240944
TEST_1133,148.77292
TEST_1134,65.723045
TEST_1135,33.716133
TEST_1136,261.73352
TEST_1137,201.0409
TEST_1138,133.44722
TEST_1139,73.721855
TEST_1140,31.561113
TEST_1141,139.1036
TEST_1142,131.06174
TEST_1143,213.92032
TEST_1144,8.143035
TEST_1145,20.620108
TEST_1146,8.482485
TEST_1147,149.70035
TEST_1148,164.11252
TEST_1149,30.087051
TEST_1150,147.66112
TEST_1151,127.02841
TEST_1152,10.041398
TEST_1153,77.414505
TEST_1154,53.684338
TEST_1155,13.104428
TEST_1156,163.35739
TEST_1157,99.95981
TEST_1158,119.89495
TEST_1159,132.85297
TEST_1160,59.20228
TEST_1161,157.01987
