ID,Calories_Burned
TEST_0163,146.46
TEST_0164,56.92
TEST_0165,31.69
TEST_0166,42.81
TEST_0167,125.68
TEST_0168,206.31
TEST_0169,108.88
TEST_0170,74.45
TEST_0171,76.03
TEST_0172,5.9
TEST_0173,78.02
TEST_0174,15.64
TEST_0175,48.67
TEST_0176,9.7
TEST_0177,60.15
TEST_0178,175.17
TEST_0179,190.37
TEST_0180,45.03
TEST_0181,83.8
TEST_0182,69.39
TEST_0183,117.35
TEST_0184,127.96
TEST_0185,85.62
TEST_0186,12.17
TEST_0187,45.4
TEST_0188,154.13
TEST_0189,6.11
TEST_0190,41.39
TEST_0191,6.93
TEST_0192,160.18
TEST_0193,43.64
TEST_0194,176.91
TEST_0195,99.98
TEST_0196,7.57
TEST_0197,207.09
TEST_0198,4.33
TEST_0199,10.1
TEST_0200,7.91
TEST_0201,136.24
TEST_0202,25.94
TEST_0203,41.77
TEST_0204,96.1
TEST_0205,90.06
TEST_0206,147.56
TEST_0207,80.27
TEST_0208,15.44
TEST_0209,66.41
TEST_0210,60.39
TEST_0211,197.79
TEST_0212,170.22
TEST_0213,17.21
TEST_0214,48.46
TEST_0215,60.35
TEST_0216,86.87
TEST_0217,145.9
TEST_0218,40.1
TEST_0219,94.21
TEST_0220,157.95
TEST_0221,67.05
TEST_0222,133.69
TEST_0223,184.84
TEST_0224,79.16
TEST_0225,32.39
TEST_0226,69.22
TEST_0227,133.84
TEST_0228,58.82
TEST_0229,6.25
TEST_0230,57.8
TEST_0231,49.99
TEST_0232,64.09
TEST_0233,74.28
TEST_0234,12.6
TEST_0235,50.66
TEST_0236,126.72
TEST_0237,20.32
TEST_0238,148.21
TEST_0239,20.63
TEST_0240,15.84
TEST_0241,193.87
TEST_0242,89.27
TEST_0243,10.47
TEST_0244,40.8
TEST_0245,70.22
TEST_0246,44.97
TEST_0247,107.17
TEST_0248,42.46
TEST_0249,19.62
TEST_0250,53.17
TEST_0251,94.8
TEST_0252,38.54
TEST_0253,107.84
TEST_0254,112.75
TEST_0255,34.42
TEST_0256,9.73
TEST_0257,105.61
TEST_0258,133.63
TEST_0259,18.98
TEST_0260,19.76
TEST_0261,70.75
TEST_0262,52.39
TEST_0263,19.21
TEST_0264,26.35
TEST_0265,2.66
TEST_0266,57.04
TEST_0267,19.67
TEST_0268,64.01
TEST_0269,187.16
TEST_0270,97.66
TEST_0271,136.34
TEST_0272,18.47
TEST_0273,152.12
TEST_0274,22.24
TEST_0275,56.38
TEST_0276,83.15
TEST_0277,148.77
TEST_0278,9.02
TEST_0279,62.61
TEST_0280,181.79
TEST_0281,103.87
TEST_0282,32.27
TEST_0283,15.71
TEST_0284,177.56
TEST_0285,45.08
TEST_0286,40.46
TEST_0287,52.71
TEST_0288,98.58
TEST_0289,49.02
TEST_0290,166.87
TEST_0291,36.4
TEST_0292,73.09
TEST_0293,46.35
TEST_0294,122.41
TEST_0295,35.88
TEST_0296,78.84
TEST_0297,131.94
TEST_0298,133.82
TEST_0299,188.52
TEST_0300,222.58
TEST_0301,3.84
TEST_0302,226.79
TEST_0303,105.84
TEST_0304,65.94
TEST_0305,142.59
TEST_0306,57.85
TEST_0307,210.38
TEST_0308,183.75
TEST_0309,133.74
TEST_0310,82.37
TEST_0311,38.46
TEST_0312,170.03
TEST_0313,78.12
TEST_0314,184.05
TEST_0315,186.0
TEST_0316,242.47
TEST_0317,156.36
TEST_0318,57.38
TEST_0319,238.97
TEST_0320,210.93
TEST_0321,79.49
TEST_0322,170.61
TEST_0323,78.13
TEST_0324,45.31
TEST_0325,12.82
TEST_0326,89.59
TEST_0327,105.68
TEST_0328,85.78
TEST_0329,72.01
TEST_0330,10.57
TEST_0331,129.76
TEST_0332,9.84
TEST_0333,90.41
TEST_0334,38.48
TEST_0335,97.72
TEST_0336,105.37
TEST_0337,157.56
TEST_0338,95.97
TEST_0339,119.55
TEST_0340,25.78
TEST_0341,213.98
TEST_0342,82.28
TEST_0343,140.37
TEST_0344,91.16
TEST_0345,12.19
TEST_0346,30.91
TEST_0347,73.59
TEST_0348,25.98
TEST_0349,166.8
TEST_0350,186.28
TEST_0351,62.4
TEST_0352,132.18
TEST_0353,62.76
TEST_0354,65.3
TEST_0355,2.14
TEST_0356,162.75
TEST_0357,182.96
TEST_0358,118.88
TEST_0359,126.01
TEST_0360,71.36
TEST_0361,129.02
TEST_0362,135.56
TEST_0363,23.92
TEST_0364,166.47
TEST_0365,31.45
TEST_0366,132.86
TEST_0367,24.72
TEST_0368,211.85
TEST_0369,128.12
TEST_0370,25.71
TEST_0371,115.84
TEST_0372,89.7
TEST_0373,133.51
TEST_0374,20.33
TEST_0375,183.58
TEST_0376,212.29
TEST_0377,202.25
TEST_0378,51.34
TEST_0379,78.6
TEST_0380,153.63
TEST_0381,24.23
TEST_0382,29.63
TEST_0383,207.61
TEST_0384,5.99
TEST_0385,3.92
TEST_0386,167.97
TEST_0387,90.83
TEST_0388,114.61
TEST_0389,175.17
TEST_0390,171.85
TEST_0391,19.49
TEST_0392,114.06
TEST_0393,135.57
TEST_0394,33.99
TEST_0395,166.3
TEST_0396,95.15
TEST_0397,20.47
TEST_0398,114.85
TEST_0399,129.67
TEST_0400,90.15
TEST_0401,187.73
TEST_0402,153.93
TEST_0403,145.77
TEST_0404,120.28
TEST_0405,95.02
TEST_0406,18.59
TEST_0407,67.05
TEST_0408,165.0
TEST_0409,194.45
TEST_0410,106.33
TEST_0411,222.84
TEST_0412,7.58
TEST_0413,55.34
TEST_0414,165.65
TEST_0415,10.53
TEST_0416,54.28
TEST_0417,86.84
TEST_0418,24.01
TEST_0419,7.05
TEST_0420,157.46
TEST_0421,34.61
TEST_0422,86.04
TEST_0423,70.78
TEST_0424,139.98
TEST_0425,45.2
TEST_0426,42.21
TEST_0427,10.01
TEST_0428,65.76
TEST_0429,98.07
TEST_0430,105.83
TEST_0431,209.78
TEST_0432,56.1
TEST_0433,2.15
TEST_0434,180.35
TEST_0435,43.45
TEST_0436,53.03
TEST_0437,158.04
TEST_0438,48.16
TEST_0439,177.75
TEST_0440,218.6
TEST_0441,46.66
TEST_0442,48.28
TEST_0443,69.89
TEST_0444,217.35
TEST_0445,141.76
TEST_0446,158.33
TEST_0447,44.32
TEST_0448,93.4
TEST_0449,49.15
TEST_0450,102.03
TEST_0451,121.54
TEST_0452,78.08
TEST_0453,55.85
TEST_0454,32.72
TEST_0455,42.22
TEST_0456,119.38
TEST_0457,145.3
TEST_0458,177.28
TEST_0459,144.54
TEST_0460,89.02
TEST_0461,206.98
TEST_0462,71.48
TEST_0463,110.79
TEST_0464,92.64
TEST_0465,43.41
TEST_0466,101.97
TEST_0467,55.03
TEST_0468,144.67
TEST_0469,5.96
TEST_0470,89.95
TEST_0471,30.65
TEST_0472,49.61
TEST_0473,22.23
TEST_0474,177.16
TEST_0475,183.82
TEST_0476,25.15
TEST_0477,38.27
TEST_0478,26.0
TEST_0479,36.5
TEST_0480,42.34
TEST_0481,25.46
TEST_0482,184.99
TEST_0483,135.32
TEST_0484,58.33
TEST_0485,7.05
TEST_0486,3.02
TEST_0487,215.0
TEST_0488,20.28
TEST_0489,7.84
TEST_0490,191.64
TEST_0491,86.13
TEST_0492,78.8
TEST_0493,46.39
TEST_0494,89.79
TEST_0495,49.99
TEST_0496,23.05
TEST_0497,14.31
TEST_0498,132.4
TEST_0499,119.54
TEST_0500,16.52
TEST_0501,114.09
TEST_0502,175.01
TEST_0503,22.08
TEST_0504,101.52
TEST_0505,21.04
TEST_0506,159.98
TEST_0507,65.9
TEST_0508,180.97
TEST_0509,122.5
TEST_0510,69.75
TEST_0511,86.55
TEST_0512,34.18
TEST_0513,42.06
TEST_0514,60.82
TEST_0515,141.37
TEST_0516,152.27
TEST_0517,6.46
TEST_0518,183.3
TEST_0519,26.28
TEST_0520,60.2
TEST_0521,91.57
TEST_0522,206.35
TEST_0523,120.0
TEST_0524,99.25
TEST_0525,72.11
TEST_0526,114.08
TEST_0527,6.77
TEST_0528,173.64
TEST_0529,195.89
TEST_0530,71.28
TEST_0531,130.74
TEST_0532,28.92
TEST_0533,138.01
TEST_0534,104.53
TEST_0535,104.29
TEST_0536,5.39
TEST_0537,125.51
TEST_0538,62.4
TEST_0539,42.75
TEST_0540,125.53
TEST_0541,16.45
TEST_0542,139.29
TEST_0543,92.96
TEST_0544,87.64
TEST_0545,87.91
TEST_0546,21.36
TEST_0547,99.46
TEST_0548,178.79
TEST_0549,22.84
TEST_0550,43.45
TEST_0551,137.54
TEST_0552,115.44
TEST_0553,115.7
TEST_0554,70.22
TEST_0555,21.28
TEST_0556,147.04
TEST_0557,97.49
TEST_0558,201.36
TEST_0559,36.7
TEST_0560,3.45
TEST_0561,24.25
TEST_0562,191.0
TEST_0563,88.65
TEST_0564,55.04
TEST_0565,137.2
TEST_0566,33.03
TEST_0567,136.06
TEST_0568,3.39
TEST_0569,32.18
TEST_0570,36.58
TEST_0571,35.96
TEST_0572,25.15
TEST_0573,179.9
TEST_0574,52.34
TEST_0575,11.54
TEST_0576,13.99
TEST_0577,55.86
TEST_0578,24.59
TEST_0579,192.4
TEST_0580,86.21
TEST_0581,240.85
TEST_0582,89.81
TEST_0583,39.54
TEST_0584,90.18
TEST_0585,39.5
TEST_0586,106.83
TEST_0587,163.51
TEST_0588,164.18
TEST_0589,18.8
TEST_0590,152.34
TEST_0591,225.72
TEST_0592,27.38
TEST_0593,202.16
TEST_0594,73.93
TEST_0595,23.86
TEST_0596,10.02
TEST_0597,145.48
TEST_0598,145.53
TEST_0599,74.48
TEST_0600,189.65
TEST_0601,75.31
TEST_0602,246.72
TEST_0603,167.12
TEST_0604,147.32
TEST_0605,83.2
TEST_0606,120.92
TEST_0607,36.62
TEST_0608,108.34
TEST_0609,104.74
TEST_0610,61.15
TEST_0611,111.67
TEST_0612,123.04
TEST_0613,35.18
TEST_0614,20.87
TEST_0615,16.39
TEST_0616,88.07
TEST_0617,196.09
TEST_0618,27.93
TEST_0619,139.39
TEST_0620,200.11
TEST_0621,4.88
TEST_0622,34.1
TEST_0623,19.73
TEST_0624,61.19
TEST_0625,64.3
TEST_0626,96.88
TEST_0627,243.53
TEST_0628,90.73
TEST_0629,93.26
TEST_0630,23.07
TEST_0631,52.02
TEST_0632,208.14
TEST_0633,77.01
TEST_0634,41.79
TEST_0635,35.57
TEST_0636,149.19
TEST_0637,118.18
TEST_0638,47.92
TEST_0639,135.84
TEST_0640,25.68
TEST_0641,28.81
TEST_0642,82.48
TEST_0643,43.98
TEST_0644,6.91
TEST_0645,186.75
TEST_0646,67.52
TEST_0647,73.52
TEST_0648,27.71
TEST_0649,82.81
TEST_0650,82.2
TEST_0651,158.31
TEST_0652,88.89
TEST_0653,7.73
TEST_0654,10.94
TEST_0655,10.16
TEST_0656,107.1
TEST_0657,92.8
TEST_0658,8.63
TEST_0659,29.81
TEST_0660,12.69
TEST_0661,66.13
TEST_0662,96.14
TEST_0663,13.02
TEST_0664,93.95
TEST_0665,66.66
TEST_0666,163.57
TEST_0667,178.84
TEST_0668,68.6
TEST_0669,248.51
TEST_0670,134.14
TEST_0671,28.1
TEST_0672,106.67
TEST_0673,104.25
TEST_0674,75.92
TEST_0675,187.65
TEST_0676,18.85
TEST_0677,119.5
TEST_0678,67.29
TEST_0679,78.86
TEST_0680,2.95
TEST_0681,106.94
TEST_0682,163.89
TEST_0683,8.77
TEST_0684,10.16
TEST_0685,23.93
TEST_0686,167.26
TEST_0687,62.29
TEST_0688,90.54
TEST_0689,77.57
TEST_0690,255.43
TEST_0691,16.41
TEST_0692,225.19
TEST_0693,197.42
TEST_0694,128.29
TEST_0695,50.32
TEST_0696,124.43
TEST_0697,74.09
TEST_0698,74.8
TEST_0699,103.11
TEST_0700,156.23
TEST_0701,75.05
TEST_0702,59.54
TEST_0703,215.77
TEST_0704,72.12
TEST_0705,26.04
TEST_0706,120.92
TEST_0707,27.11
TEST_0708,6.57
TEST_0709,53.29
TEST_0710,65.57
TEST_0711,9.37
TEST_0712,44.8
TEST_0713,11.57
TEST_0714,164.43
TEST_0715,118.6
TEST_0716,10.53
TEST_0717,8.79
TEST_0718,135.12
TEST_0719,54.42
TEST_0720,106.76
TEST_0721,72.15
TEST_0722,131.42
TEST_0723,69.97
TEST_0724,109.61
TEST_0725,106.47
TEST_0726,35.76
TEST_0727,53.75
TEST_0728,183.31
TEST_0729,83.72
TEST_0730,212.68
TEST_0731,99.43
TEST_0732,6.8
TEST_0733,194.67
TEST_0734,74.27
TEST_0735,78.95
TEST_0736,49.76
TEST_0737,35.1
TEST_0738,150.09
TEST_0739,222.63
TEST_0740,129.87
TEST_0741,21.64
TEST_0742,56.58
TEST_0743,52.08
TEST_0744,45.03
TEST_0745,18.9
TEST_0746,16.75
TEST_0747,87.26
TEST_0748,215.08
TEST_0749,193.61
TEST_0750,74.53
TEST_0751,15.27
TEST_0752,4.0
TEST_0753,54.65
TEST_0754,91.45
TEST_0755,26.9
TEST_0756,180.42
TEST_0757,51.11
TEST_0758,28.68
TEST_0759,112.99
TEST_0760,85.36
TEST_0761,101.17
TEST_0762,90.93
TEST_0763,85.42
TEST_0764,59.64
TEST_0765,164.49
TEST_0766,3.9
TEST_0767,11.22
TEST_0768,87.55
TEST_0769,65.47
TEST_0770,7.57
TEST_0771,50.42
TEST_0772,164.71
TEST_0773,4.63
TEST_0774,145.3
TEST_0775,32.63
TEST_0776,216.29
TEST_0777,111.67
TEST_0778,175.0
TEST_0779,106.55
TEST_0780,220.8
TEST_0781,158.45
TEST_0782,20.69
TEST_0783,30.09
TEST_0784,134.87
TEST_0785,21.46
TEST_0786,94.48
TEST_0787,152.82
TEST_0788,92.03
TEST_0789,9.39
TEST_0790,143.05
TEST_0791,155.32
TEST_0792,31.33
TEST_0793,30.59
TEST_0794,156.7
TEST_0795,70.89
TEST_0796,45.55
TEST_0797,113.18
TEST_0798,3.93
TEST_0799,245.46
TEST_0800,78.52
TEST_0801,39.74
TEST_0802,26.61
TEST_0803,154.78
TEST_0804,3.7
TEST_0805,8.0
TEST_0806,76.53
TEST_0807,109.79
TEST_0808,76.12
TEST_0809,148.93
TEST_0810,74.13
TEST_0811,131.94
TEST_0812,144.47
TEST_0813,54.53
TEST_0814,61.98
TEST_0815,44.36
TEST_0816,8.8
TEST_0817,89.51
TEST_0818,57.14
TEST_0819,65.17
TEST_0820,7.14
TEST_0821,135.47
TEST_0822,100.21
TEST_0823,46.16
TEST_0824,61.12
TEST_0825,146.08
TEST_0826,73.71
TEST_0827,86.96
TEST_0828,41.11
TEST_0829,15.44
TEST_0830,100.97
TEST_0831,170.97
TEST_0832,9.27
TEST_0833,31.84
TEST_0834,73.57
TEST_0835,226.39
TEST_0836,124.68
TEST_0837,199.35
TEST_0838,195.78
TEST_0839,9.46
TEST_0840,241.32
TEST_0841,18.83
TEST_0842,155.33
TEST_0843,149.8
TEST_0844,118.61
TEST_0845,59.0
TEST_0846,32.9
TEST_0847,3.4
TEST_0848,170.97
TEST_0849,57.53
TEST_0850,38.68
TEST_0851,205.77
TEST_0852,3.82
TEST_0853,99.95
TEST_0854,48.16
TEST_0855,167.75
TEST_0856,33.29
TEST_0857,200.13
TEST_0858,76.91
TEST_0859,36.64
TEST_0860,167.71
TEST_0861,20.32
TEST_0862,93.16
TEST_0863,187.4
TEST_0864,126.64
TEST_0865,80.09
TEST_0866,7.05
TEST_0867,61.84
TEST_0868,57.94
TEST_0869,128.03
TEST_0870,164.9
TEST_0871,145.67
TEST_0872,125.33
TEST_0873,162.74
TEST_0874,187.12
TEST_0875,72.67
TEST_0876,49.0
TEST_0877,24.34
TEST_0878,176.69
TEST_0879,44.19
TEST_0880,103.82
TEST_0881,113.51
TEST_0882,45.52
TEST_0883,115.06
TEST_0884,85.02
TEST_0885,56.61
TEST_0886,42.86
TEST_0887,79.25
TEST_0888,6.85
TEST_0889,203.18
TEST_0890,94.7
TEST_0891,155.03
TEST_0892,97.13
TEST_0893,46.02
TEST_0894,167.6
TEST_0895,143.44
TEST_0896,87.8
TEST_0897,134.52
TEST_0898,54.52
TEST_0899,44.8
TEST_0900,141.88
TEST_0901,83.53
TEST_0902,3.01
TEST_0903,171.77
TEST_0904,33.06
TEST_0905,12.9
TEST_0906,113.2
TEST_0907,42.69
TEST_0908,59.17
TEST_0909,48.87
TEST_0910,137.54
TEST_0911,39.83
TEST_0912,168.04
TEST_0913,32.06
TEST_0914,12.67
TEST_0915,160.13
TEST_0916,155.38
TEST_0917,75.78
TEST_0918,3.05
TEST_0919,98.63
TEST_0920,56.14
TEST_0921,88.88
TEST_0922,206.08
TEST_0923,266.51
TEST_0924,8.43
TEST_0925,22.5
TEST_0926,78.25
TEST_0927,201.11
TEST_0928,161.71
TEST_0929,17.96
TEST_0930,106.87
TEST_0931,129.54
TEST_0932,34.18
TEST_0933,119.49
TEST_0934,114.54
TEST_0935,42.99
TEST_0936,101.96
TEST_0937,52.28
TEST_0938,137.87
TEST_0939,214.23
TEST_0940,5.19
TEST_0941,198.78
TEST_0942,16.33
TEST_0943,27.56
TEST_0944,105.29
TEST_0945,207.89
TEST_0946,147.25
TEST_0947,50.73
TEST_0948,72.02
TEST_0949,106.21
TEST_0950,86.95
TEST_0951,94.93
TEST_0952,12.72
TEST_0953,207.86
TEST_0954,147.55
TEST_0955,49.61
TEST_0956,100.99
TEST_0957,7.18
TEST_0958,147.34
TEST_0959,5.04
TEST_0960,7.07
TEST_0961,4.5
TEST_0962,85.93
TEST_0963,139.65
TEST_0964,23.61
TEST_0965,97.05
TEST_0966,196.08
TEST_0967,114.24
TEST_0968,7.26
TEST_0969,171.09
TEST_0970,192.08
TEST_0971,51.7
TEST_0972,136.27
TEST_0973,196.66
TEST_0974,8.7
TEST_0975,99.87
TEST_0976,102.59
TEST_0977,124.03
TEST_0978,131.95
TEST_0979,63.3
TEST_0980,38.7
TEST_0981,58.98
TEST_0982,15.84
TEST_0983,148.51
TEST_0984,62.29
TEST_0985,9.55
TEST_0986,181.19
TEST_0987,78.21
TEST_0988,57.15
TEST_0989,121.97
TEST_0990,26.08
TEST_0991,179.72
TEST_0992,174.88
TEST_0993,10.54
TEST_0994,36.7
TEST_0995,64.56
TEST_0996,48.82
TEST_0997,63.09
TEST_0998,158.64
TEST_0999,19.24
TEST_1000,51.23
TEST_1001,37.5
TEST_1002,45.62
TEST_1003,13.35
TEST_1004,36.62
TEST_1005,17.09
TEST_1006,130.22
TEST_1007,37.0
TEST_1008,104.75
TEST_1009,64.64
TEST_1010,32.45
TEST_1011,26.52
TEST_1012,44.55
TEST_1013,156.79
TEST_1014,46.56
TEST_1015,132.42
TEST_1016,91.42
TEST_1017,164.31
TEST_1018,23.31
TEST_1019,95.16
TEST_1020,144.95
TEST_1021,76.45
TEST_1022,133.4
TEST_1023,28.89
TEST_1024,171.34
TEST_1025,200.64
TEST_1026,7.35
TEST_1027,30.5
TEST_1028,61.86
TEST_1029,192.38
TEST_1030,161.27
TEST_1031,121.31
TEST_1032,80.74
TEST_1033,172.51
TEST_1034,85.06
TEST_1035,44.56
TEST_1036,132.26
TEST_1037,85.34
TEST_1038,119.05
TEST_1039,154.04
TEST_1040,103.63
TEST_1041,175.79
TEST_1042,231.56
TEST_1043,102.54
TEST_1044,217.83
TEST_1045,138.12
TEST_1046,4.62
TEST_1047,48.11
TEST_1048,18.87
TEST_1049,161.43
TEST_1050,14.96
TEST_1051,15.82
TEST_1052,89.28
TEST_1053,59.45
TEST_1054,91.66
TEST_1055,60.54
TEST_1056,94.01
TEST_1057,114.63
TEST_1058,58.89
TEST_1059,44.38
TEST_1060,8.44
TEST_1061,35.79
TEST_1062,3.33
TEST_1063,10.06
TEST_1064,78.5
TEST_1065,5.66
TEST_1066,163.56
TEST_1067,37.42
TEST_1068,65.25
TEST_1069,22.26
TEST_1070,120.43
TEST_1071,12.51
TEST_1072,57.23
TEST_1073,73.1
TEST_1074,169.37
TEST_1075,55.54
TEST_1076,8.98
TEST_1077,82.15
TEST_1078,43.89
TEST_1079,32.34
TEST_1080,158.44
TEST_1081,117.64
TEST_1082,60.16
TEST_1083,126.46
TEST_1084,14.07
TEST_1085,49.37
TEST_1086,117.62
TEST_1087,15.13
TEST_1088,176.38
TEST_1089,118.65
TEST_1090,209.01
TEST_1091,7.63
TEST_1092,93.12
TEST_1093,79.56
TEST_1094,109.68
TEST_1095,139.97
TEST_1096,11.01
TEST_1097,87.94
TEST_1098,26.64
TEST_1099,42.06
TEST_1100,64.05
TEST_1101,68.5
TEST_1102,32.56
TEST_1103,140.81
TEST_1104,127.78
TEST_1105,27.42
TEST_1106,61.13
TEST_1107,194.43
TEST_1108,156.89
TEST_1109,125.96
TEST_1110,79.5
TEST_1111,148.76
TEST_1112,78.85
TEST_1113,60.57
TEST_1114,125.33
TEST_1115,89.39
TEST_1116,127.07
TEST_1117,173.17
TEST_1118,139.61
TEST_1119,107.62
TEST_1120,54.71
TEST_1121,33.78
TEST_1122,81.55
TEST_1123,104.46
TEST_1124,144.69
TEST_1125,191.16
TEST_1126,150.44
TEST_1127,35.96
TEST_1128,12.72
TEST_1129,90.2
TEST_1130,26.48
TEST_1131,77.81
TEST_1132,123.5
TEST_1133,145.77
TEST_1134,64.81
TEST_1135,32.98
TEST_1136,254.25
TEST_1137,206.73
TEST_1138,137.0
TEST_1139,72.76
TEST_1140,31.09
TEST_1141,136.19
TEST_1142,124.82
TEST_1143,204.64
TEST_1144,8.1
TEST_1145,21.84
TEST_1146,8.98
TEST_1147,150.02
TEST_1148,176.18
TEST_1149,31.51
TEST_1150,155.99
TEST_1151,127.61
TEST_1152,9.85
TEST_1153,80.33
TEST_1154,57.04
TEST_1155,13.08
TEST_1156,178.61
TEST_1157,97.27
TEST_1158,123.57
TEST_1159,135.1
TEST_1160,58.34
TEST_1161,155.73
TEST_1162,145.19
TEST_1163,158.72
TEST_1164,98.23
TEST_1165,98.02
TEST_1166,154.44
TEST_1167,110.69
TEST_1168,19.03
TEST_1169,50.58
TEST_1170,8.94
TEST_1171,54.16
TEST_1172,18.51
TEST_1173,27.56
TEST_1174,138.13
TEST_1175,9.85
TEST_1176,12.58
TEST_1177,183.91
TEST_1178,76.96
TEST_1179,61.9
TEST_1180,67.57
TEST_1181,205.12
TEST_1182,3.99
TEST_1183,144.37
TEST_1184,28.18
TEST_1185,72.75
TEST_1186,8.16
TEST_1187,193.75
TEST_1188,207.35
TEST_1189,106.26
TEST_1190,32.32
TEST_1191,108.47
TEST_1192,180.34
TEST_1193,92.72
TEST_1194,60.89
TEST_1195,96.87
TEST_1196,9.6
TEST_1197,141.55
TEST_1198,199.52
TEST_1199,40.15
TEST_1200,85.47
TEST_1201,254.81
TEST_1202,103.99
TEST_1203,16.22
TEST_1204,121.93
TEST_1205,39.7
TEST_1206,10.83
TEST_1207,212.89
TEST_1208,132.52
TEST_1209,54.36
TEST_1210,140.31
TEST_1211,18.97
TEST_1212,33.03
TEST_1213,12.61
TEST_1214,61.65
TEST_1215,27.54
TEST_1216,143.68
TEST_1217,119.04
TEST_1218,8.69
TEST_1219,185.5
TEST_1220,57.64
TEST_1221,127.79
TEST_1222,183.02
TEST_1223,154.61
TEST_1224,66.63
TEST_1225,196.26
TEST_1226,194.72
TEST_1227,76.92
TEST_1228,70.37
TEST_1229,66.41
TEST_1230,106.79
TEST_1231,15.74
TEST_1232,75.83
TEST_1233,36.65
TEST_1234,10.09
TEST_1235,170.07
TEST_1236,136.99
TEST_1237,57.33
TEST_1238,101.75
TEST_1239,19.86
TEST_1240,198.28
TEST_1241,117.84
TEST_1242,179.71
TEST_1243,39.66
TEST_1244,7.59
TEST_1245,90.48
TEST_1246,23.76
TEST_1247,8.28
TEST_1248,8.1
TEST_1249,120.48
TEST_1250,83.4
TEST_1251,59.29
TEST_1252,27.5
TEST_1253,95.89
TEST_1254,114.6
TEST_1255,103.18
TEST_1256,204.21
TEST_1257,25.42
TEST_1258,140.38
TEST_1259,41.06
TEST_1260,39.23
TEST_1261,157.07
TEST_1262,57.28
TEST_1263,37.09
TEST_1264,46.18
TEST_1265,52.89
TEST_1266,157.96
TEST_1267,200.73
TEST_1268,44.44
TEST_1269,165.88
