id,count
730,92
731,41
734,238
737,37
738,39
745,260
746,87
749,144
752,83
753,206
758,265
765,82
766,178
768,19
769,163
774,260
775,176
781,37
784,260
794,83
795,245
796,41
802,209
803,126
805,19
806,245
807,112
809,84
810,260
812,83
814,82
818,224
819,112
825,13
836,41
839,112
847,245
848,84
851,110
852,245
853,84
857,130
858,87
859,135
861,13
867,87
870,210
871,209
872,168
874,203
881,267
886,130
890,41
895,149
899,91
900,254
901,245
902,267
903,32
913,149
918,209
923,121
924,37
926,33
927,39
930,129
934,37
937,135
939,121
941,100
942,191
946,147
950,82
953,86
959,41
961,84
962,84
964,84
969,121
971,147
976,98
978,208
980,210
981,257
990,280
993,27
996,16
998,260
999,245
1006,114
1008,82
1013,36
1015,92
1016,112
1022,245
1026,210
1028,262
1031,87
1034,203
1037,257
1040,203
1042,10
1046,210
1048,112
1049,92
1050,39
1051,178
1052,209
1055,82
1060,126
1064,83
1066,40
1071,96
1073,100
1089,178
1091,101
1092,23
1093,209
1096,260
1097,123
1098,20
1099,82
1102,151
1107,114
1109,41
1111,45
1112,150
1114,257
1116,271
1117,110
1118,87
1122,148
1124,150
1127,112
1133,260
1134,84
1135,203
1139,260
1143,39
1150,128
1151,114
1153,149
1155,27
1162,15
1163,115
1166,22
1171,92
1172,87
1173,245
1174,82
1177,130
1178,210
1184,114
1185,41
1186,84
1187,191
1188,163
1191,130
1207,102
1213,39
1215,89
1223,233
1227,95
1236,203
1237,41
1238,150
1241,21
1248,39
1250,29
1251,216
1253,110
1255,82
1257,260
1261,89
1262,226
1265,104
1273,181
1277,106
1278,84
1280,92
1284,202
1285,242
1288,19
1295,126
1297,260
1299,245
1304,131
1308,29
1310,82
1311,112
1314,103
1315,84
1318,28
1320,245
1321,271
1322,235
1330,112
1333,195
1334,144
1341,89
1344,121
1351,260
1354,84
1356,203
1363,130
1365,121
1369,107
1373,82
1375,92
1377,92
1379,260
1380,178
1381,78
1384,210
1390,262
1393,149
1395,84
1399,262
1400,86
1401,176
1404,236
1408,84
1409,36
1413,207
1416,224
1418,210
1423,41
1424,29
1425,8
1433,203
1434,149
1436,254
1442,209
1444,91
1445,83
1452,178
1455,150
1462,203
1467,100
1472,83
1475,150
1493,110
1501,242
1503,262
1504,191
1505,12
1511,257
1512,41
1513,101
1514,134
1528,167
1533,191
1534,51
1536,131
1537,23
1539,121
1550,121
1552,195
1554,210
1555,140
1556,37
1559,42
1563,257
1566,260
1567,210
1568,84
1571,224
1572,10
1574,39
1577,10
1583,37
1585,39
1586,210
1587,241
1596,89
1602,32
1604,114
1605,87
1610,260
1611,82
1616,87
1617,82
1618,87
1622,23
1623,19
1628,260
1631,12
1632,267
1633,260
1634,260
1636,260
1637,92
1643,134
1644,83
1646,134
1648,149
1651,19
1656,49
1658,210
1659,16
1665,82
1666,118
1670,36
1674,109
1679,123
1680,260
1683,254
1686,138
1691,110
1693,43
1696,28
1697,87
1703,100
1706,45
1709,173
1710,83
1712,260
1713,110
1718,260
1719,149
1722,245
1723,110
1724,209
1728,25
1730,39
1732,180
1737,19
1745,91
1747,83
1748,7
1755,105
1759,92
1761,221
1764,82
1765,112
1766,91
1768,91
1770,34
1771,131
1774,84
1785,145
1788,260
1792,28
1794,224
1797,112
1798,13
1799,267
1802,92
1806,87
1808,100
1810,210
1818,97
1819,202
1820,245
1822,209
1826,260
1827,134
1835,39
1841,81
1842,37
1843,100
1846,43
1849,14
1850,260
1851,203
1857,203
1858,131
1860,78
1861,269
1864,76
1869,271
1871,203
1872,13
1875,27
1878,168
1879,210
1885,91
1888,81
1889,32
1890,92
1896,37
1897,173
1898,135
1900,147
1905,100
1908,86
1909,96
1913,203
1918,87
1922,257
1923,112
1925,245
1926,37
1927,260
1930,111
1935,114
1939,130
1942,82
1943,58
1948,178
1949,129
1951,210
1953,130
1959,98
1963,10
1967,109
1973,147
1975,19
1976,87
1990,130
1993,126
1997,37
1999,112
2001,245
2004,96
2010,92
2013,214
2017,245
2021,112
2023,72
2026,231
2037,19
2039,134
2041,16
2046,23
2050,82
2060,260
2067,112
2069,101
2072,209
2074,110
2079,105
2083,82
2085,76
2087,10
2093,130
2094,39
2097,37
2103,82
2104,203
2107,250
2108,13
2110,41
2115,260
2117,134
2125,260
2127,257
2133,28
2134,267
2135,112
2141,150
2143,19
2145,91
2146,92
2147,257
2148,135
2149,105
2165,203
2166,207
2177,41
