id,count
1755,113
1759,111
1761,193
1764,108
1765,124
1766,37
1768,92
1770,74
1771,223
1774,122
1785,90
1788,138
1792,12
1794,225
1797,108
1798,7
1799,202
1802,107
1806,19
1808,36
1810,148
1818,13
1819,158
1820,131
1822,124
1826,262
1827,98
1835,101
1841,126
1842,120
1843,101
1846,30
1849,55
1850,170
1851,150
1857,73
1858,98
1860,122
1861,201
1864,113
1869,188
1871,62
1872,13
1875,30
1878,263
1879,194
1885,92
1888,106
1889,32
1890,92
1896,194
1897,170
1898,172
1900,105
1905,101
1908,88
1909,90
1913,33
1918,90
1922,150
1923,113
1925,193
1926,185
1927,176
1930,139
1935,88
1939,119
1942,148
1943,0
1948,244
1949,223
1951,113
1953,131
1959,119
1963,10
1967,110
1973,130
1975,31
1976,45
1990,131
1993,90
1997,199
1999,117
2001,147
2004,4
2010,93
2013,213
2017,254
2021,113
2023,170
2026,106
2037,14
2039,92
2041,16
2046,33
2050,19
2060,113
2067,113
2069,111
2072,150
2074,111
2079,111
2083,19
2085,201
2087,13
2093,146
2094,131
2097,19
2103,103
2104,73
2107,139
2108,14
2110,36
2115,111
2117,135
2125,251
2127,140
2133,12
2134,202
2135,130
2141,150
2143,19
2145,19
2146,51
2147,113
2148,62
2149,96
2165,51
2166,135
2177,85
