ID,전화해지여부
TEST_00375,0.14837523
TEST_00376,0.16368926
TEST_00377,0.27467114
TEST_00378,0.09085314
TEST_00379,0.20521645
TEST_00380,0.14577824
TEST_00381,0.13448383
TEST_00382,0.09495911
TEST_00383,0.094884135
TEST_00384,0.28070086
TEST_00385,0.14344832
TEST_00386,0.115703225
TEST_00387,0.08232694
TEST_00388,0.086182095
TEST_00389,0.09692386
TEST_00390,0.08135254
TEST_00391,0.074908145
TEST_00392,0.12535228
TEST_00393,0.13284352
TEST_00394,0.13324115
TEST_00395,0.095946044
TEST_00396,0.25202766
TEST_00397,0.11577996
TEST_00398,0.12667279
TEST_00399,0.12998794
TEST_00400,0.12857993
TEST_00401,0.10035895
TEST_00402,0.18017992
TEST_00403,0.13539991
TEST_00404,0.05128803
TEST_00405,0.08641258
TEST_00406,0.04717523
TEST_00407,0.15463038
TEST_00408,0.17449963
TEST_00409,0.10798044
TEST_00410,0.10616138
TEST_00411,0.108516134
TEST_00412,0.14739451
TEST_00413,0.11536746
TEST_00414,0.061029505
TEST_00415,0.16346169
TEST_00416,0.08465585
TEST_00417,0.12175605
TEST_00418,0.26332885
TEST_00419,0.14408654
TEST_00420,0.17611724
TEST_00421,0.15481864
TEST_00422,0.053271554
TEST_00423,0.10470011
TEST_00424,0.17913443
TEST_00425,0.11993759
TEST_00426,0.12284155
TEST_00427,0.1707451
TEST_00428,0.15239938
TEST_00429,0.17280112
TEST_00430,0.055409696
TEST_00431,0.12051018
TEST_00432,0.11808738
TEST_00433,0.073903754
TEST_00434,0.16489571
TEST_00435,0.12107074
TEST_00436,0.14626658
TEST_00437,0.14494087
TEST_00438,0.077460356
TEST_00439,0.1678852
TEST_00440,0.08690547
TEST_00441,0.103785396
TEST_00442,0.07423803
TEST_00443,0.045402568
TEST_00444,0.19394639
TEST_00445,0.16255228
TEST_00446,0.16840835
TEST_00447,0.07505299
TEST_00448,0.08969023
TEST_00449,0.06577985
TEST_00450,0.13230331
TEST_00451,0.11198192
TEST_00452,0.14760135
TEST_00453,0.15820403
TEST_00454,0.16554126
TEST_00455,0.27314565
TEST_00456,0.26033035
TEST_00457,0.14153512
TEST_00458,0.105882406
TEST_00459,0.081328094
TEST_00460,0.08521643
TEST_00461,0.1694826
TEST_00462,0.15954696
TEST_00463,0.090020046
TEST_00464,0.09579907
TEST_00465,0.13158634
TEST_00466,0.16116546
TEST_00467,0.17618254
TEST_00468,0.09350978
TEST_00469,0.09703112
TEST_00470,0.18717393
TEST_00471,0.13326772
TEST_00472,0.095116556
TEST_00473,0.104822226
TEST_00474,0.12161365
TEST_00475,0.08860363
TEST_00476,0.18251002
TEST_00477,0.1671043
TEST_00478,0.16807048
TEST_00479,0.13994382
TEST_00480,0.13143206
TEST_00481,0.045388207
TEST_00482,0.13128138
TEST_00483,0.10240957
TEST_00484,0.11697255
TEST_00485,0.09891522
TEST_00486,0.13829096
TEST_00487,0.116195336
TEST_00488,0.07655766
TEST_00489,0.14121974
TEST_00490,0.1953946
TEST_00491,0.16141182
TEST_00492,0.23508878
TEST_00493,0.2962373
TEST_00494,0.17064932
TEST_00495,0.12357982
TEST_00496,0.1332207
TEST_00497,0.1202595
TEST_00498,0.15965685
TEST_00499,0.11123583
TEST_00500,0.15930736
TEST_00501,0.067076124
TEST_00502,0.13239582
TEST_00503,0.1563007
TEST_00504,0.15571569
TEST_00505,0.08189528
TEST_00506,0.15415855
TEST_00507,0.10438741
TEST_00508,0.20721851
TEST_00509,0.17208862
TEST_00510,0.047730584
TEST_00511,0.14357305
TEST_00512,0.19580589
TEST_00513,0.17750706
TEST_00514,0.060505345
TEST_00515,0.08202013
TEST_00516,0.17825232
TEST_00517,0.15229492
TEST_00518,0.105760485
TEST_00519,0.1955945
TEST_00520,0.091616206
TEST_00521,0.2856988
TEST_00522,0.14010991
TEST_00523,0.15124625
TEST_00524,0.1491407
TEST_00525,0.17859268
TEST_00526,0.1386784
TEST_00527,0.10894697
TEST_00528,0.13808885
TEST_00529,0.062083475
TEST_00530,0.088124625
TEST_00531,0.20000684
TEST_00532,0.13745393
TEST_00533,0.0656362
TEST_00534,0.13906094
TEST_00535,0.18760449
TEST_00536,0.18120112
TEST_00537,0.18279187
TEST_00538,0.17687532
TEST_00539,0.080064036
TEST_00540,0.15881442
TEST_00541,0.13406798
TEST_00542,0.12531877
TEST_00543,0.1371955
TEST_00544,0.1879873
TEST_00545,0.12649937
TEST_00546,0.17002104
TEST_00547,0.08374638
TEST_00548,0.11687653
TEST_00549,0.13739406
TEST_00550,0.14702067
TEST_00551,0.121801846
TEST_00552,0.14914426
TEST_00553,0.15149187
TEST_00554,0.12953332
TEST_00555,0.12201483
TEST_00556,0.15266146
TEST_00557,0.120211385
TEST_00558,0.14220044
TEST_00559,0.11415048
TEST_00560,0.03045886
TEST_00561,0.18040568
TEST_00562,0.09600747
TEST_00563,0.14382972
TEST_00564,0.15115447
TEST_00565,0.11103753
TEST_00566,0.09464072
TEST_00567,0.09367199
TEST_00568,0.11581149
TEST_00569,0.17581674
TEST_00570,0.117747776
TEST_00571,0.08807602
TEST_00572,0.11920537
TEST_00573,0.039244194
TEST_00574,0.29079607
TEST_00575,0.15941305
TEST_00576,0.061211772
TEST_00577,0.29189712
TEST_00578,0.1284314
TEST_00579,0.16678913
TEST_00580,0.120786585
TEST_00581,0.17812948
TEST_00582,0.13233617
TEST_00583,0.19671561
TEST_00584,0.059353884
TEST_00585,0.1137772
TEST_00586,0.0939134
TEST_00587,0.105552144
TEST_00588,0.11169496
TEST_00589,0.20006205
TEST_00590,0.11963141
TEST_00591,0.078175694
TEST_00592,0.098778315
TEST_00593,0.15545502
TEST_00594,0.070471525
TEST_00595,0.080415174
TEST_00596,0.17090614
TEST_00597,0.10236474
TEST_00598,0.1556722
TEST_00599,0.18784018
TEST_00600,0.080853745
TEST_00601,0.17589796
TEST_00602,0.28589445
TEST_00603,0.19126685
TEST_00604,0.2573902
TEST_00605,0.06386875
TEST_00606,0.18857923
TEST_00607,0.17133325
TEST_00608,0.18617508
TEST_00609,0.13274205
TEST_00610,0.15786934
TEST_00611,0.13019331
TEST_00612,0.117645
TEST_00613,0.08475524
TEST_00614,0.086453654
TEST_00615,0.05981759
TEST_00616,0.28533787
TEST_00617,0.29058203
TEST_00618,0.1353489
TEST_00619,0.12810116
TEST_00620,0.16775063
TEST_00621,0.13620406
TEST_00622,0.14797433
TEST_00623,0.16682236
TEST_00624,0.1350795
TEST_00625,0.15018365
TEST_00626,0.19354312
TEST_00627,0.09180957
TEST_00628,0.14907613
TEST_00629,0.16752501
TEST_00630,0.10968503
TEST_00631,0.12999776
TEST_00632,0.14105806
TEST_00633,0.13710916
TEST_00634,0.11133127
TEST_00635,0.07208273
TEST_00636,0.22753781
TEST_00637,0.15426964
TEST_00638,0.05100236
TEST_00639,0.12458214
TEST_00640,0.11344865
TEST_00641,0.11017854
TEST_00642,0.040104225
TEST_00643,0.09603954
TEST_00644,0.101289675
TEST_00645,0.19473344
TEST_00646,0.1329915
TEST_00647,0.13707419
TEST_00648,0.07070129
TEST_00649,0.18780012
TEST_00650,0.10838185
TEST_00651,0.072137505
TEST_00652,0.10836448
TEST_00653,0.14620833
TEST_00654,0.118393585
TEST_00655,0.023369165
TEST_00656,0.096535005
TEST_00657,0.14705415
TEST_00658,0.18665554
TEST_00659,0.06377316
TEST_00660,0.15388985
TEST_00661,0.14169547
TEST_00662,0.12753405
TEST_00663,0.22287168
TEST_00664,0.09844572
TEST_00665,0.086171985
TEST_00666,0.17814216
TEST_00667,0.105706096
TEST_00668,0.13995703
TEST_00669,0.16032805
TEST_00670,0.29187936
TEST_00671,0.09183034
TEST_00672,0.06205517
TEST_00673,0.11238258
TEST_00674,0.056812026
TEST_00675,0.10078407
TEST_00676,0.09892331
TEST_00677,0.11024066
TEST_00678,0.17200796
TEST_00679,0.15130724
TEST_00680,0.08109378
TEST_00681,0.18940806
TEST_00682,0.09179319
TEST_00683,0.14398216
TEST_00684,0.13755478
TEST_00685,0.28546628
TEST_00686,0.11889888
TEST_00687,0.18539768
TEST_00688,0.27488568
TEST_00689,0.11272872
TEST_00690,0.18477206
TEST_00691,0.13369015
TEST_00692,0.17509529
TEST_00693,0.15233289
TEST_00694,0.1823011
TEST_00695,0.09622385
TEST_00696,0.16670065
TEST_00697,0.12075058
TEST_00698,0.11823454
TEST_00699,0.19030349
TEST_00700,0.09884652
TEST_00701,0.14557517
TEST_00702,0.09714916
TEST_00703,0.097584225
TEST_00704,0.19910829
TEST_00705,0.07428319
TEST_00706,0.14126217
TEST_00707,0.1742317
TEST_00708,0.14392024
TEST_00709,0.049405154
TEST_00710,0.1141232
TEST_00711,0.15173525
TEST_00712,0.154323
TEST_00713,0.05759566
TEST_00714,0.09189915
TEST_00715,0.15466821
TEST_00716,0.070935585
TEST_00717,0.054589458
TEST_00718,0.1406304
TEST_00719,0.10255064
TEST_00720,0.052171797
TEST_00721,0.11532668
TEST_00722,0.07720274
TEST_00723,0.055572458
TEST_00724,0.105332986
TEST_00725,0.135089
TEST_00726,0.27510777
TEST_00727,0.11919123
TEST_00728,0.13453151
TEST_00729,0.065555446
TEST_00730,0.032381035
TEST_00731,0.08586799
TEST_00732,0.09172195
TEST_00733,0.1855045
TEST_00734,0.08957245
TEST_00735,0.10405336
TEST_00736,0.12216915
TEST_00737,0.17052682
TEST_00738,0.11304953
TEST_00739,0.15866879
TEST_00740,0.0478585
TEST_00741,0.17700687
TEST_00742,0.20502757
TEST_00743,0.08410548
TEST_00744,0.047049753
TEST_00745,0.19771473
TEST_00746,0.15695795
TEST_00747,0.14597571
TEST_00748,0.06667089
TEST_00749,0.07026191
TEST_00750,0.13102551
TEST_00751,0.08108744
TEST_00752,0.10381365
TEST_00753,0.16099018
TEST_00754,0.06282842
TEST_00755,0.03754413
TEST_00756,0.14572927
TEST_00757,0.07837561
TEST_00758,0.17384574
TEST_00759,0.120373175
TEST_00760,0.26755348
TEST_00761,0.16563971
TEST_00762,0.11526725
TEST_00763,0.16384473
TEST_00764,0.15156531
TEST_00765,0.15250325
TEST_00766,0.13363424
TEST_00767,0.1697244
TEST_00768,0.11241798
TEST_00769,0.17264403
TEST_00770,0.09251637
TEST_00771,0.17854951
TEST_00772,0.088621944
TEST_00773,0.06201018
TEST_00774,0.06367221
TEST_00775,0.1574819
TEST_00776,0.13483882
TEST_00777,0.1417218
TEST_00778,0.16947511
TEST_00779,0.15151507
TEST_00780,0.16621569
TEST_00781,0.17096484
TEST_00782,0.1279803
TEST_00783,0.22225091
TEST_00784,0.08563536
TEST_00785,0.14405245
TEST_00786,0.0952824
TEST_00787,0.09770438
TEST_00788,0.15200153
TEST_00789,0.19770151
TEST_00790,0.24828178
TEST_00791,0.13186234
TEST_00792,0.09408392
TEST_00793,0.15345986
TEST_00794,0.11778099
TEST_00795,0.12661603
TEST_00796,0.116968445
TEST_00797,0.119048215
TEST_00798,0.17044985
TEST_00799,0.19058391
TEST_00800,0.08606436
TEST_00801,0.1716133
TEST_00802,0.05588513
TEST_00803,0.13955198
TEST_00804,0.1603089
TEST_00805,0.14536288
TEST_00806,0.11692407
TEST_00807,0.085501544
TEST_00808,0.06655073
TEST_00809,0.16442144
TEST_00810,0.107266605
TEST_00811,0.17420174
TEST_00812,0.14078265
TEST_00813,0.11477257
TEST_00814,0.15035789
TEST_00815,0.109762765
TEST_00816,0.10589735
TEST_00817,0.27498955
TEST_00818,0.07684239
TEST_00819,0.10448232
TEST_00820,0.054293234
TEST_00821,0.1264086
TEST_00822,0.11150796
TEST_00823,0.13009053
TEST_00824,0.2650565
TEST_00825,0.13976629
TEST_00826,0.11954404
TEST_00827,0.11119699
TEST_00828,0.07786275
TEST_00829,0.089743935
TEST_00830,0.07275194
TEST_00831,0.14885892
TEST_00832,0.09277744
TEST_00833,0.20178156
TEST_00834,0.12593852
TEST_00835,0.2713283
TEST_00836,0.122300655
TEST_00837,0.080966294
TEST_00838,0.14540103
TEST_00839,0.07804999
TEST_00840,0.15758318
TEST_00841,0.09554556
TEST_00842,0.12039851
TEST_00843,0.09446734
TEST_00844,0.13275681
TEST_00845,0.107388884
TEST_00846,0.1868312
TEST_00847,0.12685288
TEST_00848,0.051617976
TEST_00849,0.16219069
TEST_00850,0.1985979
TEST_00851,0.13939731
TEST_00852,0.16731869
TEST_00853,0.08228282
TEST_00854,0.113073446
TEST_00855,0.081069484
TEST_00856,0.0612414
TEST_00857,0.12273577
TEST_00858,0.11474385
TEST_00859,0.08254594
TEST_00860,0.12916085
TEST_00861,0.115778536
TEST_00862,0.06987723
TEST_00863,0.14754264
TEST_00864,0.15077986
TEST_00865,0.09816608
TEST_00866,0.17425339
TEST_00867,0.0688018
TEST_00868,0.09598319
TEST_00869,0.116950855
TEST_00870,0.17241673
TEST_00871,0.12944922
TEST_00872,0.13204907
TEST_00873,0.12873128
TEST_00874,0.11120472
TEST_00875,0.11278522
TEST_00876,0.14573097
TEST_00877,0.09304765
TEST_00878,0.16043496
TEST_00879,0.16557072
TEST_00880,0.08679333
TEST_00881,0.16461018
TEST_00882,0.105864
TEST_00883,0.07859002
TEST_00884,0.16589636
TEST_00885,0.1830523
TEST_00886,0.1457541
TEST_00887,0.17624085
TEST_00888,0.11962488
TEST_00889,0.11090293
TEST_00890,0.15762343
TEST_00891,0.12568977
TEST_00892,0.08093316
TEST_00893,0.17922293
TEST_00894,0.12358917
TEST_00895,0.16068016
TEST_00896,0.16063648
TEST_00897,0.13572577
TEST_00898,0.09290848
TEST_00899,0.1568038
TEST_00900,0.123335935
TEST_00901,0.12247725
TEST_00902,0.10567011
TEST_00903,0.16502368
TEST_00904,0.122785226
TEST_00905,0.11466976
TEST_00906,0.12525816
TEST_00907,0.102575794
TEST_00908,0.16988248
TEST_00909,0.17006059
TEST_00910,0.09680704
TEST_00911,0.13916512
TEST_00912,0.11831753
TEST_00913,0.1207696
TEST_00914,0.09223842
TEST_00915,0.098594986
TEST_00916,0.105048634
TEST_00917,0.15810582
TEST_00918,0.13749352
TEST_00919,0.25432315
TEST_00920,0.08246637
TEST_00921,0.18262331
TEST_00922,0.11491793
TEST_00923,0.12252664
TEST_00924,0.113496155
TEST_00925,0.14537682
TEST_00926,0.17436413
TEST_00927,0.11268175
TEST_00928,0.17004599
TEST_00929,0.089481056
TEST_00930,0.15435492
TEST_00931,0.1831264
TEST_00932,0.14863196
TEST_00933,0.13893104
TEST_00934,0.16957182
TEST_00935,0.1689045
TEST_00936,0.15451504
TEST_00937,0.057966944
TEST_00938,0.16016716
TEST_00939,0.15592094
TEST_00940,0.13917784
TEST_00941,0.092486694
TEST_00942,0.093048975
TEST_00943,0.14934792
TEST_00944,0.09246915
TEST_00945,0.2801061
TEST_00946,0.14325295
TEST_00947,0.099547595
TEST_00948,0.049918965
TEST_00949,0.14106114
TEST_00950,0.122465365
TEST_00951,0.14913186
TEST_00952,0.091081604
TEST_00953,0.12675928
TEST_00954,0.101264834
TEST_00955,0.11985764
TEST_00956,0.1447408
TEST_00957,0.14201197
TEST_00958,0.08794159
TEST_00959,0.11851198
TEST_00960,0.15265797
TEST_00961,0.14876647
TEST_00962,0.19119129
TEST_00963,0.12774326
TEST_00964,0.095263846
TEST_00965,0.14734177
TEST_00966,0.14782095
TEST_00967,0.102858834
TEST_00968,0.09856655
TEST_00969,0.15523064
TEST_00970,0.10330795
TEST_00971,0.16763416
TEST_00972,0.10808672
TEST_00973,0.15672278
TEST_00974,0.17409243
TEST_00975,0.06561183
TEST_00976,0.14970177
TEST_00977,0.098097965
TEST_00978,0.16863169
TEST_00979,0.17266123
TEST_00980,0.09269239
TEST_00981,0.07647127
TEST_00982,0.15476482
TEST_00983,0.1114445
TEST_00984,0.18436272
TEST_00985,0.10905852
TEST_00986,0.17891611
TEST_00987,0.14732108
TEST_00988,0.19085748
TEST_00989,0.1185939
TEST_00990,0.08005414
TEST_00991,0.20543705
TEST_00992,0.13022643
TEST_00993,0.10338623
TEST_00994,0.116144836
TEST_00995,0.088682465
TEST_00996,0.2648565
TEST_00997,0.15350449
TEST_00998,0.13521963
TEST_00999,0.17120719
TEST_01000,0.084359735
TEST_01001,0.063070685
TEST_01002,0.18835711
TEST_01003,0.09355027
TEST_01004,0.10416371
TEST_01005,0.10582331
TEST_01006,0.059876326
TEST_01007,0.19138066
TEST_01008,0.15028642
TEST_01009,0.11924006
TEST_01010,0.15805443
TEST_01011,0.21218349
TEST_01012,0.1648965
TEST_01013,0.15686518
TEST_01014,0.06123382
TEST_01015,0.1431629
TEST_01016,0.10829219
TEST_01017,0.0809218
TEST_01018,0.12950471
TEST_01019,0.18240297
TEST_01020,0.12223046
TEST_01021,0.04260608
TEST_01022,0.17292619
TEST_01023,0.079797484
TEST_01024,0.11911516
TEST_01025,0.11481216
TEST_01026,0.17743038
TEST_01027,0.2680077
TEST_01028,0.114446275
TEST_01029,0.110973574
TEST_01030,0.08106671
TEST_01031,0.059765056
TEST_01032,0.1808498
TEST_01033,0.17471404
TEST_01034,0.10378634
TEST_01035,0.14060058
TEST_01036,0.1854054
TEST_01037,0.17060545
TEST_01038,0.13582297
TEST_01039,0.12388166
TEST_01040,0.11880314
TEST_01041,0.28346905
TEST_01042,0.27507263
TEST_01043,0.065054975
TEST_01044,0.09975712
TEST_01045,0.07031657
TEST_01046,0.13147804
TEST_01047,0.06448974
TEST_01048,0.14982544
TEST_01049,0.27719924
TEST_01050,0.15184453
TEST_01051,0.11411236
TEST_01052,0.110677965
TEST_01053,0.14441356
TEST_01054,0.17820075
TEST_01055,0.103417195
TEST_01056,0.18174273
TEST_01057,0.07629218
TEST_01058,0.14769478
TEST_01059,0.28797686
TEST_01060,0.16646557
TEST_01061,0.1132529
TEST_01062,0.17722349
TEST_01063,0.13980088
TEST_01064,0.13430557
TEST_01065,0.102185
TEST_01066,0.16778873
TEST_01067,0.13969341
TEST_01068,0.17564948
TEST_01069,0.065779805
TEST_01070,0.14521061
TEST_01071,0.17079708
TEST_01072,0.09145692
TEST_01073,0.11828356
TEST_01074,0.096569985
TEST_01075,0.17569321
