ID,전화해지여부
TEST_00105,0.15618989
TEST_00106,0.100430705
TEST_00107,0.110989265
TEST_00108,0.090459004
TEST_00109,0.1312791
TEST_00110,0.15412784
TEST_00111,0.14123163
TEST_00112,0.04661343
TEST_00113,0.25776336
TEST_00114,0.06558833
TEST_00115,0.16107444
TEST_00116,0.16862284
TEST_00117,0.13074648
TEST_00118,0.19831508
TEST_00119,0.14826107
TEST_00120,0.1466802
TEST_00121,0.14026532
TEST_00122,0.12122909
TEST_00123,0.073869355
TEST_00124,0.12341883
TEST_00125,0.1169532
TEST_00126,0.08896088
TEST_00127,0.06456113
TEST_00128,0.124967225
TEST_00129,0.23894985
TEST_00130,0.11369851
TEST_00131,0.17117603
TEST_00132,0.20953567
TEST_00133,0.18366897
TEST_00134,0.18642591
TEST_00135,0.16687904
TEST_00136,0.08184262
TEST_00137,0.115417786
TEST_00138,0.16786656
TEST_00139,0.07181499
TEST_00140,0.19796541
TEST_00141,0.05765908
TEST_00142,0.1639701
TEST_00143,0.16569395
TEST_00144,0.119158395
TEST_00145,0.13593481
TEST_00146,0.084899545
TEST_00147,0.19127108
TEST_00148,0.16660976
TEST_00149,0.06947544
TEST_00150,0.096156865
TEST_00151,0.09595763
TEST_00152,0.12705742
TEST_00153,0.14258139
TEST_00154,0.11446314
TEST_00155,0.0855019
TEST_00156,0.10548722
TEST_00157,0.108324036
TEST_00158,0.124226555
TEST_00159,0.14600593
TEST_00160,0.11572648
TEST_00161,0.14052893
TEST_00162,0.15170622
TEST_00163,0.06839094
TEST_00164,0.10452993
TEST_00165,0.086674355
TEST_00166,0.089361064
TEST_00167,0.13796173
TEST_00168,0.12893702
TEST_00169,0.14127164
TEST_00170,0.14194599
TEST_00171,0.1519867
TEST_00172,0.10150979
TEST_00173,0.13285458
TEST_00174,0.07246283
TEST_00175,0.09257113
TEST_00176,0.10862054
TEST_00177,0.10529109
TEST_00178,0.17754136
TEST_00179,0.15134111
TEST_00180,0.17235875
TEST_00181,0.14498812
TEST_00182,0.09573108
TEST_00183,0.08336976
TEST_00184,0.06770587
TEST_00185,0.089339584
TEST_00186,0.14629862
TEST_00187,0.09087637
TEST_00188,0.13203408
TEST_00189,0.11415707
TEST_00190,0.12761706
TEST_00191,0.08671365
TEST_00192,0.121814184
TEST_00193,0.070779465
TEST_00194,0.101913504
TEST_00195,0.13526277
TEST_00196,0.10452348
TEST_00197,0.0684701
TEST_00198,0.17862023
TEST_00199,0.1578828
TEST_00200,0.12646721
TEST_00201,0.1724767
TEST_00202,0.09702742
TEST_00203,0.15822893
TEST_00204,0.09649592
TEST_00205,0.26737294
TEST_00206,0.0771154
TEST_00207,0.08979526
TEST_00208,0.071526855
TEST_00209,0.068885475
TEST_00210,0.090603255
TEST_00211,0.11140614
TEST_00212,0.1083969
TEST_00213,0.13150151
TEST_00214,0.18357532
TEST_00215,0.11458154
TEST_00216,0.13085343
TEST_00217,0.09129314
TEST_00218,0.19387487
TEST_00219,0.053404357
TEST_00220,0.058404997
TEST_00221,0.11529812
TEST_00222,0.113084935
TEST_00223,0.06910587
TEST_00224,0.10901836
TEST_00225,0.11119256
TEST_00226,0.13646816
TEST_00227,0.13582012
TEST_00228,0.054628104
TEST_00229,0.072747275
TEST_00230,0.13987954
TEST_00231,0.1484545
TEST_00232,0.041223664
TEST_00233,0.14352547
TEST_00234,0.1255189
TEST_00235,0.044946358
TEST_00236,0.085063264
TEST_00237,0.09590318
TEST_00238,0.12940618
TEST_00239,0.12050787
TEST_00240,0.115839
TEST_00241,0.07323877
TEST_00242,0.1242831
TEST_00243,0.08332426
TEST_00244,0.19790554
TEST_00245,0.07659047
TEST_00246,0.1365316
TEST_00247,0.09676642
TEST_00248,0.14570752
TEST_00249,0.13483118
TEST_00250,0.16590437
TEST_00251,0.09945672
TEST_00252,0.094803944
TEST_00253,0.05775018
TEST_00254,0.13017131
TEST_00255,0.1462775
TEST_00256,0.14054315
TEST_00257,0.12835208
TEST_00258,0.11169584
TEST_00259,0.10359234
TEST_00260,0.26975146
TEST_00261,0.12627946
TEST_00262,0.052577063
TEST_00263,0.08127544
TEST_00264,0.067770995
TEST_00265,0.026569275
TEST_00266,0.08745384
TEST_00267,0.11775968
TEST_00268,0.29240867
TEST_00269,0.18834493
TEST_00270,0.14856952
TEST_00271,0.095551565
TEST_00272,0.1498687
TEST_00273,0.06912311
TEST_00274,0.12331151
TEST_00275,0.11756923
TEST_00276,0.13253793
TEST_00277,0.1149338
TEST_00278,0.09545384
TEST_00279,0.11085508
TEST_00280,0.092104435
TEST_00281,0.13524085
TEST_00282,0.19876969
TEST_00283,0.08383038
TEST_00284,0.15203394
TEST_00285,0.14499985
TEST_00286,0.09884667
TEST_00287,0.11073033
TEST_00288,0.078191146
TEST_00289,0.11623725
TEST_00290,0.11111596
TEST_00291,0.17425607
TEST_00292,0.1557357
TEST_00293,0.12938672
TEST_00294,0.12665547
TEST_00295,0.1913275
TEST_00296,0.10559278
TEST_00297,0.157022
TEST_00298,0.070598945
TEST_00299,0.060776092
TEST_00300,0.15549019
TEST_00301,0.06886094
TEST_00302,0.1500083
TEST_00303,0.16201852
TEST_00304,0.12263385
TEST_00305,0.15489261
TEST_00306,0.062015813
TEST_00307,0.09251309
TEST_00308,0.1450168
TEST_00309,0.15141514
TEST_00310,0.117394775
TEST_00311,0.14123328
TEST_00312,0.06529456
TEST_00313,0.071506485
TEST_00314,0.18712474
TEST_00315,0.10988257
TEST_00316,0.10338984
TEST_00317,0.2902687
TEST_00318,0.11430479
TEST_00319,0.12797852
TEST_00320,0.17208688
TEST_00321,0.13671605
TEST_00322,0.2080303
TEST_00323,0.1289427
TEST_00324,0.053472918
TEST_00325,0.082672715
TEST_00326,0.11876732
TEST_00327,0.124123886
TEST_00328,0.1752732
TEST_00329,0.13366674
TEST_00330,0.09086971
TEST_00331,0.058595154
TEST_00332,0.10351592
TEST_00333,0.15660062
TEST_00334,0.088137984
TEST_00335,0.23661323
TEST_00336,0.15399894
TEST_00337,0.11987233
TEST_00338,0.063100465
TEST_00339,0.13209713
TEST_00340,0.26764992
TEST_00341,0.087101154
TEST_00342,0.159133
TEST_00343,0.12232613
TEST_00344,0.11731522
TEST_00345,0.19064295
TEST_00346,0.26521584
TEST_00347,0.15833364
TEST_00348,0.068004176
TEST_00349,0.1054537
TEST_00350,0.086044356
TEST_00351,0.16458589
TEST_00352,0.12216199
TEST_00353,0.07813609
TEST_00354,0.17339602
TEST_00355,0.097541966
TEST_00356,0.13122629
TEST_00357,0.07608168
TEST_00358,0.11383964
TEST_00359,0.07654175
TEST_00360,0.11184522
TEST_00361,0.16506858
TEST_00362,0.15650788
TEST_00363,0.07398
TEST_00364,0.11326528
TEST_00365,0.07924608
TEST_00366,0.0941507
TEST_00367,0.1685666
TEST_00368,0.12380271
TEST_00369,0.11945895
TEST_00370,0.110328525
TEST_00371,0.26944005
TEST_00372,0.08132195
TEST_00373,0.12405155
TEST_00374,0.091626264
TEST_00375,0.115110084
TEST_00376,0.10520491
TEST_00377,0.2482107
TEST_00378,0.07776299
TEST_00379,0.1952417
TEST_00380,0.15253833
TEST_00381,0.12496828
TEST_00382,0.09453334
TEST_00383,0.08606567
TEST_00384,0.27788675
TEST_00385,0.17581291
TEST_00386,0.10276249
TEST_00387,0.075483404
TEST_00388,0.077638075
TEST_00389,0.096299894
TEST_00390,0.08416428
TEST_00391,0.07315613
TEST_00392,0.113997735
TEST_00393,0.13721175
TEST_00394,0.1265456
TEST_00395,0.077501625
TEST_00396,0.24523287
TEST_00397,0.09154232
TEST_00398,0.15243097
TEST_00399,0.10499897
TEST_00400,0.10736006
TEST_00401,0.13417646
TEST_00402,0.17141415
TEST_00403,0.15437612
TEST_00404,0.08133395
TEST_00405,0.07712135
TEST_00406,0.038095005
TEST_00407,0.12137532
TEST_00408,0.12580656
TEST_00409,0.16431598
TEST_00410,0.120702066
TEST_00411,0.13407314
TEST_00412,0.13552552
TEST_00413,0.0957537
TEST_00414,0.053907473
TEST_00415,0.14330965
TEST_00416,0.06552568
TEST_00417,0.08579381
TEST_00418,0.25760198
TEST_00419,0.11220094
TEST_00420,0.15702264
TEST_00421,0.13544042
TEST_00422,0.053605735
TEST_00423,0.10340143
TEST_00424,0.18905982
TEST_00425,0.118303366
TEST_00426,0.14167649
TEST_00427,0.1262243
TEST_00428,0.16933589
TEST_00429,0.16061541
TEST_00430,0.051440973
TEST_00431,0.10472794
TEST_00432,0.08929966
TEST_00433,0.055848584
TEST_00434,0.16725056
TEST_00435,0.08728246
TEST_00436,0.124295354
TEST_00437,0.11784009
TEST_00438,0.09801354
TEST_00439,0.13282093
TEST_00440,0.13305518
TEST_00441,0.08615332
TEST_00442,0.09466959
TEST_00443,0.067155965
TEST_00444,0.1647557
TEST_00445,0.13704856
TEST_00446,0.16787069
TEST_00447,0.06743399
TEST_00448,0.07346483
TEST_00449,0.057229467
TEST_00450,0.109271914
TEST_00451,0.11424969
TEST_00452,0.17393784
TEST_00453,0.14221705
TEST_00454,0.15869212
TEST_00455,0.24089554
TEST_00456,0.23345485
TEST_00457,0.12773393
TEST_00458,0.096850015
TEST_00459,0.076225296
TEST_00460,0.095667325
TEST_00461,0.17491189
TEST_00462,0.13287771
TEST_00463,0.0867052
TEST_00464,0.07077221
TEST_00465,0.11893347
TEST_00466,0.13122693
TEST_00467,0.16013916
TEST_00468,0.10827435
TEST_00469,0.083242215
TEST_00470,0.15583351
TEST_00471,0.09921751
TEST_00472,0.08501964
TEST_00473,0.111255914
TEST_00474,0.10550961
TEST_00475,0.08201803
TEST_00476,0.13987216
TEST_00477,0.13838251
TEST_00478,0.18089195
TEST_00479,0.13638224
TEST_00480,0.11136188
TEST_00481,0.0473167
TEST_00482,0.13019909
TEST_00483,0.10296814
TEST_00484,0.0876472
TEST_00485,0.10236167
TEST_00486,0.13902374
TEST_00487,0.083983496
TEST_00488,0.07592937
TEST_00489,0.13789454
TEST_00490,0.19155605
TEST_00491,0.16100556
TEST_00492,0.21632768
TEST_00493,0.29483357
TEST_00494,0.19941403
TEST_00495,0.11163786
TEST_00496,0.1341019
TEST_00497,0.107921325
TEST_00498,0.12840499
TEST_00499,0.13059004
TEST_00500,0.12201171
TEST_00501,0.051218767
TEST_00502,0.1477555
TEST_00503,0.13656794
TEST_00504,0.18037567
TEST_00505,0.07548047
TEST_00506,0.12140156
TEST_00507,0.08021687
TEST_00508,0.17912099
TEST_00509,0.13499948
TEST_00510,0.049332496
TEST_00511,0.12952644
TEST_00512,0.17953642
TEST_00513,0.16464023
TEST_00514,0.062189747
TEST_00515,0.17478487
TEST_00516,0.1726524
TEST_00517,0.1560609
TEST_00518,0.11320844
TEST_00519,0.12801212
TEST_00520,0.100958794
TEST_00521,0.2986653
TEST_00522,0.15200077
TEST_00523,0.12900586
TEST_00524,0.08498452
TEST_00525,0.12503238
TEST_00526,0.122988954
TEST_00527,0.09177524
TEST_00528,0.1259236
TEST_00529,0.051124413
TEST_00530,0.0723752
TEST_00531,0.16760713
TEST_00532,0.134374
TEST_00533,0.07513648
TEST_00534,0.113798976
TEST_00535,0.14469855
TEST_00536,0.15717028
TEST_00537,0.15393886
TEST_00538,0.13589689
TEST_00539,0.06120772
TEST_00540,0.12522487
TEST_00541,0.1143517
TEST_00542,0.12563704
TEST_00543,0.17049764
TEST_00544,0.1282974
TEST_00545,0.11202795
TEST_00546,0.1643345
TEST_00547,0.08934393
TEST_00548,0.13004264
TEST_00549,0.11561433
TEST_00550,0.14806467
TEST_00551,0.10208462
TEST_00552,0.14338914
TEST_00553,0.13676573
TEST_00554,0.12732147
TEST_00555,0.11953461
TEST_00556,0.1678902
TEST_00557,0.11099732
TEST_00558,0.12869385
TEST_00559,0.108512595
TEST_00560,0.029697813
TEST_00561,0.1902203
TEST_00562,0.075774044
TEST_00563,0.113229714
TEST_00564,0.125267
TEST_00565,0.095748276
TEST_00566,0.1184402
TEST_00567,0.07019158
TEST_00568,0.09015724
TEST_00569,0.1837012
TEST_00570,0.0982604
TEST_00571,0.07498362
TEST_00572,0.14037608
TEST_00573,0.06118017
TEST_00574,0.28454962
TEST_00575,0.12867732
TEST_00576,0.06061315
TEST_00577,0.30292538
TEST_00578,0.10753794
TEST_00579,0.13121593
TEST_00580,0.10091719
TEST_00581,0.14168225
TEST_00582,0.12787908
TEST_00583,0.15856458
TEST_00584,0.067919515
TEST_00585,0.121264465
TEST_00586,0.09182098
TEST_00587,0.097794004
TEST_00588,0.14145608
TEST_00589,0.15802665
TEST_00590,0.10934656
TEST_00591,0.10603246
TEST_00592,0.087029785
TEST_00593,0.13389893
TEST_00594,0.069638476
TEST_00595,0.12554279
TEST_00596,0.15421517
TEST_00597,0.09617464
TEST_00598,0.17824534
TEST_00599,0.20973034
TEST_00600,0.06542242
TEST_00601,0.14155985
TEST_00602,0.2995019
TEST_00603,0.17310974
TEST_00604,0.23247345
TEST_00605,0.069405615
TEST_00606,0.1729575
TEST_00607,0.18503639
TEST_00608,0.19215794
TEST_00609,0.1268208
TEST_00610,0.13633794
TEST_00611,0.11155496
TEST_00612,0.11742024
TEST_00613,0.0555763
TEST_00614,0.12024146
TEST_00615,0.06146507
TEST_00616,0.2838716
TEST_00617,0.28413868
TEST_00618,0.14140815
TEST_00619,0.102316886
TEST_00620,0.17173068
TEST_00621,0.16217978
TEST_00622,0.11792926
TEST_00623,0.13126211
TEST_00624,0.13779528
TEST_00625,0.1187415
TEST_00626,0.157983
TEST_00627,0.1027697
TEST_00628,0.14403504
TEST_00629,0.13105115
TEST_00630,0.130221
TEST_00631,0.116744086
TEST_00632,0.15536538
TEST_00633,0.13683318
TEST_00634,0.07644065
TEST_00635,0.069040224
TEST_00636,0.26105002
TEST_00637,0.11438822
TEST_00638,0.059255246
TEST_00639,0.11512945
TEST_00640,0.12405592
TEST_00641,0.10665993
TEST_00642,0.0426421
TEST_00643,0.08194418
TEST_00644,0.12394911
TEST_00645,0.21663572
TEST_00646,0.114671685
TEST_00647,0.11502238
TEST_00648,0.07612461
TEST_00649,0.1499492
TEST_00650,0.14354277
TEST_00651,0.0910306
TEST_00652,0.0775783
TEST_00653,0.11813573
TEST_00654,0.16244493
TEST_00655,0.038215946
TEST_00656,0.08598888
TEST_00657,0.103223264
TEST_00658,0.11822262
TEST_00659,0.06169145
TEST_00660,0.14641578
TEST_00661,0.11438268
TEST_00662,0.13927294
TEST_00663,0.21134031
TEST_00664,0.0667268
TEST_00665,0.073249035
TEST_00666,0.18200737
TEST_00667,0.12121495
TEST_00668,0.12528168
TEST_00669,0.17548606
TEST_00670,0.29439658
TEST_00671,0.08632117
TEST_00672,0.04593624
TEST_00673,0.07974871
TEST_00674,0.05293875
TEST_00675,0.08967575
TEST_00676,0.12465839
TEST_00677,0.107504115
TEST_00678,0.1231926
TEST_00679,0.19666219
TEST_00680,0.07515769
TEST_00681,0.13450004
TEST_00682,0.10741958
TEST_00683,0.112472445
TEST_00684,0.11203374
TEST_00685,0.27549592
TEST_00686,0.0994263
TEST_00687,0.2037179
TEST_00688,0.28499994
TEST_00689,0.1029762
TEST_00690,0.19556046
TEST_00691,0.12836607
TEST_00692,0.12079119
TEST_00693,0.13767025
TEST_00694,0.12307877
TEST_00695,0.07806744
TEST_00696,0.12638994
TEST_00697,0.10185243
TEST_00698,0.10297988
TEST_00699,0.13990368
TEST_00700,0.12178999
TEST_00701,0.14430693
TEST_00702,0.08233483
TEST_00703,0.095737234
TEST_00704,0.193683
TEST_00705,0.06618521
TEST_00706,0.13438456
TEST_00707,0.14413139
TEST_00708,0.1636493
TEST_00709,0.050146237
TEST_00710,0.14232033
TEST_00711,0.11927248
TEST_00712,0.1213701
TEST_00713,0.07356086
TEST_00714,0.09050874
TEST_00715,0.10190674
TEST_00716,0.093580335
TEST_00717,0.04673914
TEST_00718,0.11022371
TEST_00719,0.08584767
TEST_00720,0.05220615
TEST_00721,0.094577655
TEST_00722,0.07909721
TEST_00723,0.048717182
TEST_00724,0.08907617
TEST_00725,0.12502643
TEST_00726,0.26756504
TEST_00727,0.11720954
TEST_00728,0.15737064
TEST_00729,0.05984377
TEST_00730,0.02154367
TEST_00731,0.09645398
TEST_00732,0.09803152
TEST_00733,0.16025074
TEST_00734,0.109820634
TEST_00735,0.097373866
TEST_00736,0.11753228
TEST_00737,0.15220869
TEST_00738,0.101109244
TEST_00739,0.15945612
TEST_00740,0.055694196
TEST_00741,0.18751194
TEST_00742,0.17125691
TEST_00743,0.077367656
TEST_00744,0.048374053
TEST_00745,0.12505713
TEST_00746,0.15225318
TEST_00747,0.17305855
TEST_00748,0.120092556
TEST_00749,0.074922964
TEST_00750,0.15191512
TEST_00751,0.07213141
TEST_00752,0.08614406
TEST_00753,0.12092263
TEST_00754,0.057324126
TEST_00755,0.0526648
TEST_00756,0.1669495
TEST_00757,0.09240792
TEST_00758,0.12814309
TEST_00759,0.15009132
TEST_00760,0.26892304
TEST_00761,0.14937884
TEST_00762,0.11804622
TEST_00763,0.13935372
TEST_00764,0.13451682
TEST_00765,0.12952226
TEST_00766,0.108998425
TEST_00767,0.19635691
TEST_00768,0.1368987
TEST_00769,0.14844966
TEST_00770,0.094078146
TEST_00771,0.14122128
TEST_00772,0.06777998
TEST_00773,0.06268867
TEST_00774,0.14618813
TEST_00775,0.16351129
TEST_00776,0.11039669
TEST_00777,0.14763264
TEST_00778,0.14099038
TEST_00779,0.13073686
TEST_00780,0.12377711
TEST_00781,0.13566421
TEST_00782,0.15298031
TEST_00783,0.12752275
TEST_00784,0.083806336
TEST_00785,0.12032253
TEST_00786,0.09075062
TEST_00787,0.08629057
TEST_00788,0.16842008
TEST_00789,0.1595622
TEST_00790,0.26594928
TEST_00791,0.12372041
TEST_00792,0.10796474
TEST_00793,0.10845032
TEST_00794,0.12082156
TEST_00795,0.123275794
TEST_00796,0.108579904
TEST_00797,0.118043125
TEST_00798,0.15459806
TEST_00799,0.13528134
TEST_00800,0.09547905
TEST_00801,0.16555084
TEST_00802,0.051485945
TEST_00803,0.11597895
TEST_00804,0.120701425
TEST_00805,0.13243629
TEST_00806,0.15147275
TEST_00807,0.10281471
TEST_00808,0.081799604
TEST_00809,0.1900127
TEST_00810,0.088749155
TEST_00811,0.15835018
TEST_00812,0.15280655
TEST_00813,0.12868619
TEST_00814,0.14072065
TEST_00815,0.12802526
TEST_00816,0.11408289
TEST_00817,0.26250902
TEST_00818,0.05429546
TEST_00819,0.08070962
TEST_00820,0.064223096
TEST_00821,0.15655294
TEST_00822,0.091780335
TEST_00823,0.08818375
TEST_00824,0.21107788
TEST_00825,0.08512144
TEST_00826,0.11605061
TEST_00827,0.10010319
TEST_00828,0.07817398
TEST_00829,0.0719432
TEST_00830,0.09683576
TEST_00831,0.15605778
TEST_00832,0.08879256
TEST_00833,0.16280739
TEST_00834,0.14218701
TEST_00835,0.2572826
TEST_00836,0.11419774
TEST_00837,0.06678049
TEST_00838,0.115235575
TEST_00839,0.07809518
TEST_00840,0.14590798
TEST_00841,0.08990392
TEST_00842,0.12463278
TEST_00843,0.08341986
TEST_00844,0.10156956
TEST_00845,0.07091115
TEST_00846,0.17389941
TEST_00847,0.13395742
TEST_00848,0.08318042
TEST_00849,0.12640552
TEST_00850,0.1545692
TEST_00851,0.13911662
TEST_00852,0.18485637
TEST_00853,0.0704545
TEST_00854,0.12620592
TEST_00855,0.097525224
TEST_00856,0.061240114
TEST_00857,0.11645358
TEST_00858,0.10374042
TEST_00859,0.08833475
TEST_00860,0.13404182
TEST_00861,0.09960788
TEST_00862,0.07190514
TEST_00863,0.15663345
TEST_00864,0.14436778
TEST_00865,0.08882463
TEST_00866,0.1897875
TEST_00867,0.072890215
TEST_00868,0.088225305
TEST_00869,0.09519985
TEST_00870,0.12640253
TEST_00871,0.15992485
TEST_00872,0.12299015
TEST_00873,0.099037915
TEST_00874,0.12635276
TEST_00875,0.12194365
TEST_00876,0.15631893
TEST_00877,0.087014556
TEST_00878,0.12515186
TEST_00879,0.15321809
TEST_00880,0.07686004
TEST_00881,0.13371658
TEST_00882,0.11549003
TEST_00883,0.047750875
TEST_00884,0.14160399
TEST_00885,0.15997551
TEST_00886,0.15468399
TEST_00887,0.14876129
TEST_00888,0.1321247
TEST_00889,0.09925324
TEST_00890,0.13001779
TEST_00891,0.14448832
TEST_00892,0.08102964
TEST_00893,0.1417633
TEST_00894,0.09948489
TEST_00895,0.113141164
TEST_00896,0.15556176
TEST_00897,0.14204618
TEST_00898,0.10059679
TEST_00899,0.17430523
TEST_00900,0.10674223
TEST_00901,0.115249306
TEST_00902,0.110479236
TEST_00903,0.10928895
TEST_00904,0.15157093
TEST_00905,0.11178198
TEST_00906,0.11139069
TEST_00907,0.10342352
TEST_00908,0.15149921
TEST_00909,0.12735994
TEST_00910,0.1187479
TEST_00911,0.13881886
TEST_00912,0.13799305
TEST_00913,0.13125703
TEST_00914,0.09706806
TEST_00915,0.07815718
TEST_00916,0.10311792
TEST_00917,0.13676289
TEST_00918,0.11517056
TEST_00919,0.27960005
TEST_00920,0.08143315
TEST_00921,0.13702129
TEST_00922,0.15108936
TEST_00923,0.12342368
TEST_00924,0.10086175
TEST_00925,0.12525058
TEST_00926,0.1379192
TEST_00927,0.09567366
TEST_00928,0.16550419
TEST_00929,0.08155968
TEST_00930,0.12675981
TEST_00931,0.13003123
TEST_00932,0.1474775
TEST_00933,0.14499834
TEST_00934,0.1700435
TEST_00935,0.18315677
TEST_00936,0.15290554
TEST_00937,0.079455525
TEST_00938,0.09057237
TEST_00939,0.15557851
TEST_00940,0.15856767
TEST_00941,0.07846168
TEST_00942,0.07865423
TEST_00943,0.17053045
TEST_00944,0.09127556
TEST_00945,0.24580215
TEST_00946,0.13286023
TEST_00947,0.10273484
TEST_00948,0.06254956
TEST_00949,0.12024698
TEST_00950,0.11268579
TEST_00951,0.12463347
TEST_00952,0.070752755
TEST_00953,0.13336709
TEST_00954,0.07711829
TEST_00955,0.1116382
TEST_00956,0.21411966
TEST_00957,0.12839969
TEST_00958,0.05951018
TEST_00959,0.10329525
TEST_00960,0.16336265
TEST_00961,0.14773844
TEST_00962,0.15668179
TEST_00963,0.12986122
TEST_00964,0.115722306
TEST_00965,0.12073375
TEST_00966,0.13965575
TEST_00967,0.09675369
TEST_00968,0.121748984
TEST_00969,0.1376891
TEST_00970,0.097258896
TEST_00971,0.17492034
TEST_00972,0.0954741
TEST_00973,0.13868847
TEST_00974,0.16419503
TEST_00975,0.06524411
TEST_00976,0.15867783
TEST_00977,0.07754555
TEST_00978,0.13077335
TEST_00979,0.13663214
TEST_00980,0.07275017
TEST_00981,0.08808536
TEST_00982,0.1695201
TEST_00983,0.105689004
TEST_00984,0.14904973
TEST_00985,0.112261616
TEST_00986,0.14630419
TEST_00987,0.15029775
TEST_00988,0.23158011
TEST_00989,0.104617156
TEST_00990,0.120985866
TEST_00991,0.19925548
TEST_00992,0.15549746
TEST_00993,0.08812118
TEST_00994,0.08729283
TEST_00995,0.09276939
TEST_00996,0.27563563
TEST_00997,0.14916395
TEST_00998,0.13117886
TEST_00999,0.15161099
TEST_01000,0.09020876
TEST_01001,0.04577703
TEST_01002,0.18012294
TEST_01003,0.08962954
TEST_01004,0.0858682
TEST_01005,0.07959768
TEST_01006,0.052897286
TEST_01007,0.14445126
TEST_01008,0.12855509
TEST_01009,0.100691125
TEST_01010,0.18372203
TEST_01011,0.19964723
TEST_01012,0.13179919
TEST_01013,0.13642368
TEST_01014,0.055596754
TEST_01015,0.12828529
TEST_01016,0.14432286
TEST_01017,0.07349403
TEST_01018,0.108111955
TEST_01019,0.14334007
TEST_01020,0.11539912
TEST_01021,0.10781491
TEST_01022,0.12619933
TEST_01023,0.065423936
TEST_01024,0.12051766
TEST_01025,0.15432106
TEST_01026,0.16472535
TEST_01027,0.29685315
TEST_01028,0.14151208
TEST_01029,0.10186733
TEST_01030,0.07003791
TEST_01031,0.065531366
TEST_01032,0.16586487
TEST_01033,0.1828471
TEST_01034,0.0941293
TEST_01035,0.112725526
TEST_01036,0.15026085
TEST_01037,0.15414262
TEST_01038,0.1325093
TEST_01039,0.124971665
TEST_01040,0.11949941
TEST_01041,0.26952758
TEST_01042,0.26133615
TEST_01043,0.070983484
TEST_01044,0.080589056
TEST_01045,0.07709878
TEST_01046,0.10166463
TEST_01047,0.07129449
TEST_01048,0.15027083
TEST_01049,0.26588172
TEST_01050,0.117751814
TEST_01051,0.078743614
TEST_01052,0.08551513
TEST_01053,0.14905435
TEST_01054,0.1287885
TEST_01055,0.08443513
TEST_01056,0.20339411
TEST_01057,0.06879831
TEST_01058,0.14943688
TEST_01059,0.2920784
TEST_01060,0.13493963
TEST_01061,0.10346095
TEST_01062,0.12599866
TEST_01063,0.12512104
TEST_01064,0.12189922
TEST_01065,0.09616532
TEST_01066,0.13967009
TEST_01067,0.15861069
TEST_01068,0.115011305
TEST_01069,0.08493984
TEST_01070,0.1272653
TEST_01071,0.16800694
TEST_01072,0.05636686
TEST_01073,0.12527119
TEST_01074,0.071636185
TEST_01075,0.16787773
