ID,전화해지여부
TEST_00179,0.12022602
TEST_00180,0.13604698
TEST_00181,0.14364898
TEST_00182,0.07586941
TEST_00183,0.058080614
TEST_00184,6.537175e-17
TEST_00185,0.0
TEST_00186,0.105379336
TEST_00187,5.0015124e-13
TEST_00188,0.12019648
TEST_00189,0.08854748
TEST_00190,0.12589853
TEST_00191,0.061811253
TEST_00192,0.1042058
TEST_00193,0.0
TEST_00194,2.0210672e-13
TEST_00195,0.10405207
TEST_00196,0.13007824
TEST_00197,5.41305e-14
TEST_00198,0.10009638
TEST_00199,0.12352701
TEST_00200,0.11137823
TEST_00201,0.14427012
TEST_00202,0.0
TEST_00203,0.11108341
TEST_00204,0.06449053
TEST_00205,0.16607457
TEST_00206,0.07587436
TEST_00207,9.742668e-17
TEST_00208,0.048949886
TEST_00209,0.055088334
TEST_00210,0.049015425
TEST_00211,0.08505341
TEST_00212,0.11571209
TEST_00213,0.13074856
TEST_00214,0.18496844
TEST_00215,0.06590089
TEST_00216,0.1359871
TEST_00217,0.0763469
TEST_00218,0.15859266
TEST_00219,0.04093168
TEST_00220,0.050920647
TEST_00221,0.07551346
TEST_00222,0.064063616
TEST_00223,0.0
TEST_00224,0.066831686
TEST_00225,0.12427597
TEST_00226,0.13617271
TEST_00227,8.187013e-14
TEST_00228,0.0483883
TEST_00229,0.040840596
TEST_00230,0.12519723
TEST_00231,0.1302913
TEST_00232,0.0
TEST_00233,0.11873214
TEST_00234,0.13352688
TEST_00235,0.0
TEST_00236,8.699755e-24
TEST_00237,1.858974e-13
TEST_00238,0.15067133
TEST_00239,0.0
TEST_00240,1.6855962e-19
TEST_00241,0.05927034
TEST_00242,1.2185305e-18
TEST_00243,0.06793929
TEST_00244,0.12542744
TEST_00245,0.051514484
TEST_00246,0.09859496
TEST_00247,0.08538066
TEST_00248,0.1287486
TEST_00249,0.123245426
TEST_00250,0.104545295
TEST_00251,0.10788835
TEST_00252,0.10795991
TEST_00253,0.046836805
TEST_00254,0.16187184
TEST_00255,0.08809032
TEST_00256,0.12519094
TEST_00257,2.2834573e-05
TEST_00258,0.10573204
TEST_00259,0.07732094
TEST_00260,0.24593717
TEST_00261,0.12929492
TEST_00262,0.0
TEST_00263,0.088358246
TEST_00264,0.056740347
TEST_00265,0.0
TEST_00266,2.8159288e-14
TEST_00267,0.11579532
TEST_00268,1.7087448e-11
TEST_00269,1.6370561e-25
TEST_00270,1.1714746e-13
TEST_00271,1.0589962e-19
TEST_00272,7.9511084e-14
TEST_00273,4.2265142e-19
TEST_00274,7.463906e-14
TEST_00275,0.10066599
TEST_00276,3.149047e-20
TEST_00277,0.0889218
TEST_00278,0.09761497
TEST_00279,0.0968978
TEST_00280,0.077598885
TEST_00281,0.1107979
TEST_00282,0.1275511
TEST_00283,0.07456813
TEST_00284,2.06985e-26
TEST_00285,0.108167015
TEST_00286,0.07423635
TEST_00287,1.9830642e-14
TEST_00288,0.04648531
TEST_00289,0.0
TEST_00290,0.0963752
TEST_00291,0.17911814
TEST_00292,6.7919894e-13
TEST_00293,1.0087668e-14
TEST_00294,2.1401398e-24
TEST_00295,0.1551501
TEST_00296,0.08702446
TEST_00297,2.882415e-29
TEST_00298,0.055746842
TEST_00299,0.05885928
TEST_00300,0.1306552
TEST_00301,8.4433287e-16
TEST_00302,0.072165
TEST_00303,0.14924534
TEST_00304,5.4229804e-18
TEST_00305,0.111805245
TEST_00306,5.0823777e-13
TEST_00307,0.062380675
TEST_00308,1.7560114e-31
TEST_00309,0.11313125
TEST_00310,1.3767366e-18
TEST_00311,0.12719408
TEST_00312,0.048692293
TEST_00313,3.99384e-17
TEST_00314,0.14685175
TEST_00315,0.09755307
TEST_00316,0.083431035
TEST_00317,0.2287737
TEST_00318,0.070850566
TEST_00319,0.07966681
TEST_00320,4.16589e-14
TEST_00321,0.102014996
TEST_00322,0.13807857
TEST_00323,6.035838e-14
TEST_00324,0.041464385
TEST_00325,1.5194064e-15
TEST_00326,9.764765e-14
TEST_00327,0.11192511
TEST_00328,0.17389446
TEST_00329,0.09007902
TEST_00330,0.059656806
TEST_00331,0.0
TEST_00332,0.09495841
TEST_00333,0.123563506
TEST_00334,0.059559625
TEST_00335,0.21916233
TEST_00336,0.15170965
TEST_00337,1.2740936e-19
TEST_00338,0.0
TEST_00339,0.0
TEST_00340,0.19650671
TEST_00341,0.06761638
TEST_00342,4.4682456e-19
TEST_00343,0.10304797
TEST_00344,5.337419e-14
TEST_00345,0.17148457
TEST_00346,0.23421986
TEST_00347,0.13670905
TEST_00348,0.05028803
TEST_00349,0.0
TEST_00350,0.073379494
TEST_00351,0.13267289
TEST_00352,1.1586461e-13
TEST_00353,5.3951567e-14
TEST_00354,0.14953336
TEST_00355,0.11090029
TEST_00356,0.10000574
TEST_00357,1.0174147e-16
TEST_00358,5.5224315e-19
TEST_00359,3.3048215e-20
TEST_00360,0.07233378
TEST_00361,0.12940523
TEST_00362,3.696932e-14
TEST_00363,0.06551822
TEST_00364,0.08094063
TEST_00365,0.06254262
TEST_00366,0.07199509
TEST_00367,0.14032868
TEST_00368,1.972849e-13
TEST_00369,0.1414571
TEST_00370,0.08428028
TEST_00371,0.22294478
TEST_00372,0.07571116
TEST_00373,9.457698e-17
TEST_00374,0.081382476
TEST_00375,1.1937826e-13
TEST_00376,0.11240178
TEST_00377,0.16763487
TEST_00378,0.05478108
TEST_00379,0.15180436
TEST_00380,0.118566655
TEST_00381,0.08102046
TEST_00382,0.09906432
TEST_00383,0.0
TEST_00384,0.18330328
TEST_00385,0.149367
TEST_00386,0.11468492
TEST_00387,0.07405039
TEST_00388,0.04852644
TEST_00389,7.973683e-20
TEST_00390,4.1490476e-14
TEST_00391,3.9195833e-16
TEST_00392,0.0
TEST_00393,0.11779513
TEST_00394,0.07819097
TEST_00395,0.08591176
TEST_00396,0.0
TEST_00397,4.8140517e-26
TEST_00398,0.092266865
TEST_00399,0.11607939
TEST_00400,5.8037454e-29
TEST_00401,0.10220893
TEST_00402,0.12565407
TEST_00403,0.0898477
TEST_00404,0.0
TEST_00405,0.089329675
TEST_00406,0.0
TEST_00407,0.057572417
TEST_00408,0.14118394
TEST_00409,0.20580281
TEST_00410,0.074430525
TEST_00411,0.0
TEST_00412,4.4329465e-20
TEST_00413,0.07825538
TEST_00414,0.0
TEST_00415,0.14059354
TEST_00416,0.07276922
TEST_00417,0.08262763
TEST_00418,0.20199269
TEST_00419,0.08445418
TEST_00420,0.10854171
TEST_00421,0.11840086
TEST_00422,0.03068422
TEST_00423,0.0797732
TEST_00424,3.60193e-18
TEST_00425,1.7860517e-19
TEST_00426,0.092928454
TEST_00427,4.1566853e-13
TEST_00428,0.12302973
TEST_00429,0.13908955
TEST_00430,0.039898682
TEST_00431,0.09107276
TEST_00432,0.10795458
TEST_00433,2.2310666e-13
TEST_00434,0.13668592
TEST_00435,1.4107923e-13
TEST_00436,0.10376111
TEST_00437,0.15201858
TEST_00438,0.06717122
TEST_00439,0.14050958
TEST_00440,6.958828e-13
TEST_00441,1.3786884e-15
TEST_00442,0.068362966
TEST_00443,0.0
TEST_00444,0.12249674
TEST_00445,4.589938e-19
TEST_00446,7.75278e-27
TEST_00447,0.06810022
TEST_00448,0.060580473
TEST_00449,0.037978876
TEST_00450,0.07546608
TEST_00451,0.084580876
TEST_00452,0.109708525
TEST_00453,0.13269469
TEST_00454,0.11168309
TEST_00455,0.2280235
TEST_00456,0.1782351
TEST_00457,0.12497563
TEST_00458,0.08366419
TEST_00459,3.6489326e-13
TEST_00460,0.053799134
TEST_00461,0.13705556
TEST_00462,0.10146839
TEST_00463,0.05631941
TEST_00464,0.044237603
TEST_00465,0.088411614
TEST_00466,3.661294e-16
TEST_00467,7.6926406e-15
TEST_00468,0.0
TEST_00469,6.94032e-14
TEST_00470,0.149737
TEST_00471,1.748342e-19
TEST_00472,0.091948226
TEST_00473,0.069191106
TEST_00474,0.084220424
TEST_00475,0.057772834
TEST_00476,2.4647508e-25
TEST_00477,0.1345618
TEST_00478,0.12786622
TEST_00479,0.114183754
TEST_00480,0.09492395
TEST_00481,0.0
TEST_00482,2.2341804e-16
TEST_00483,0.0
TEST_00484,0.09384988
TEST_00485,0.08219815
TEST_00486,0.08991801
TEST_00487,3.3049325e-14
TEST_00488,9.4617604e-20
TEST_00489,1.1354943e-14
TEST_00490,0.1352273
TEST_00491,0.13290246
TEST_00492,0.146341
TEST_00493,0.22165008
TEST_00494,0.12802549
TEST_00495,0.09484991
TEST_00496,0.12331737
TEST_00497,0.08043629
TEST_00498,0.103803396
TEST_00499,2.648107e-14
TEST_00500,0.12285845
TEST_00501,0.03502168
TEST_00502,0.09501838
TEST_00503,0.12270005
TEST_00504,0.10628386
TEST_00505,0.0
TEST_00506,0.11430966
TEST_00507,2.4572507e-17
TEST_00508,0.16246761
TEST_00509,8.7640026e-18
TEST_00510,1.0998849e-26
TEST_00511,5.69351e-14
TEST_00512,0.17809927
TEST_00513,1.0452152e-17
TEST_00514,0.03506621
TEST_00515,0.12131488
TEST_00516,0.13514824
TEST_00517,2.1258059e-14
TEST_00518,1.584491e-13
TEST_00519,0.12038163
TEST_00520,0.09860268
TEST_00521,0.2551219
TEST_00522,2.9647945e-14
TEST_00523,0.13002898
TEST_00524,0.12534651
TEST_00525,0.12541816
TEST_00526,0.07826297
TEST_00527,2.9642857e-29
TEST_00528,3.959097e-20
TEST_00529,0.03548739
TEST_00530,0.06893166
TEST_00531,0.14852929
TEST_00532,1.7022038e-14
TEST_00533,2.7957158e-14
TEST_00534,0.088069275
TEST_00535,0.10395825
TEST_00536,0.16228276
TEST_00537,0.13675946
TEST_00538,1.1927385e-12
TEST_00539,0.046879675
TEST_00540,0.11712256
TEST_00541,0.11440345
TEST_00542,0.082763486
TEST_00543,3.793933e-14
TEST_00544,0.15153967
TEST_00545,9.9788384e-26
TEST_00546,0.11854253
TEST_00547,0.06553632
TEST_00548,0.09759158
TEST_00549,0.11140851
TEST_00550,0.12112875
TEST_00551,5.202002e-16
TEST_00552,0.13612482
TEST_00553,0.11006165
TEST_00554,0.10390816
TEST_00555,0.12364279
TEST_00556,5.914468e-14
TEST_00557,0.08651122
TEST_00558,3.052324e-20
TEST_00559,0.099802524
TEST_00560,0.0
TEST_00561,0.1667443
TEST_00562,0.04728581
TEST_00563,0.0
TEST_00564,3.4786317e-23
TEST_00565,0.05993822
TEST_00566,0.09717967
TEST_00567,0.05997843
TEST_00568,0.06863244
TEST_00569,0.10578843
TEST_00570,0.10516002
TEST_00571,0.0
TEST_00572,2.3403867e-13
TEST_00573,0.0344213
TEST_00574,0.25214565
TEST_00575,0.09481198
TEST_00576,0.050531484
TEST_00577,0.23062234
TEST_00578,0.08432121
TEST_00579,1.3432769e-16
TEST_00580,0.06766473
TEST_00581,0.15018375
TEST_00582,0.10009359
TEST_00583,0.12915541
TEST_00584,0.04034904
TEST_00585,0.08541471
TEST_00586,1.8774446e-26
TEST_00587,0.058209613
TEST_00588,0.07227887
TEST_00589,0.1596079
TEST_00590,0.111085124
TEST_00591,0.09288414
TEST_00592,0.0894582
TEST_00593,0.0982082
TEST_00594,0.035963546
TEST_00595,0.092809476
TEST_00596,0.12946744
TEST_00597,0.09348638
TEST_00598,0.13414487
TEST_00599,0.15113817
TEST_00600,0.08387201
TEST_00601,5.2352205e-26
TEST_00602,0.26701403
TEST_00603,0.14000389
TEST_00604,0.16678022
TEST_00605,0.051315993
TEST_00606,0.09259468
TEST_00607,6.805601e-18
TEST_00608,0.15833618
TEST_00609,0.07524386
TEST_00610,1.7410198e-13
TEST_00611,0.091936275
TEST_00612,0.08366315
TEST_00613,0.07128563
TEST_00614,4.844801e-14
TEST_00615,0.07243463
TEST_00616,0.23913342
TEST_00617,0.24985507
TEST_00618,0.098736174
TEST_00619,3.743874e-13
TEST_00620,0.15728092
TEST_00621,0.099186875
TEST_00622,0.096924424
TEST_00623,0.13101377
TEST_00624,0.07203031
TEST_00625,0.10784081
TEST_00626,0.14738025
TEST_00627,7.041054e-14
TEST_00628,0.13948981
TEST_00629,1.570101e-14
TEST_00630,0.120924525
TEST_00631,0.10606214
TEST_00632,0.12780544
TEST_00633,1.4424997e-25
TEST_00634,0.052851178
TEST_00635,0.07308218
TEST_00636,0.2007016
TEST_00637,4.1780588e-17
TEST_00638,0.0
TEST_00639,0.11903015
TEST_00640,4.2995916e-13
TEST_00641,0.10178449
TEST_00642,0.0
TEST_00643,0.05760647
TEST_00644,1.4126389e-14
TEST_00645,0.176584
TEST_00646,0.086675785
TEST_00647,0.10288756
TEST_00648,0.062319327
TEST_00649,0.123727635
TEST_00650,0.07038777
TEST_00651,0.0
TEST_00652,0.068978205
TEST_00653,0.06540058
TEST_00654,0.11669046
TEST_00655,0.021396188
TEST_00656,0.0718839
TEST_00657,0.07543593
TEST_00658,0.14405501
TEST_00659,2.1122949e-17
TEST_00660,0.106968135
TEST_00661,0.105820075
TEST_00662,0.08215298
TEST_00663,0.15871656
TEST_00664,0.0
TEST_00665,0.05399504
TEST_00666,0.10572031
TEST_00667,0.10444695
TEST_00668,0.08449781
TEST_00669,0.100517966
TEST_00670,0.13463396
TEST_00671,0.078045286
TEST_00672,0.038950555
TEST_00673,4.950794e-12
TEST_00674,0.05303268
TEST_00675,0.10772915
TEST_00676,1.1932344e-20
TEST_00677,0.059470803
TEST_00678,0.12135465
TEST_00679,0.13917114
TEST_00680,0.083867684
TEST_00681,0.13192303
TEST_00682,0.1317482
TEST_00683,0.11582039
TEST_00684,1.3172841e-18
TEST_00685,0.19985762
TEST_00686,0.07822884
TEST_00687,0.19366024
TEST_00688,0.23763826
TEST_00689,1.4556668e-14
TEST_00690,0.14309609
TEST_00691,5.8198643e-21
TEST_00692,0.11937091
TEST_00693,0.13180825
TEST_00694,0.12767436
TEST_00695,0.07174902
TEST_00696,0.114067875
TEST_00697,0.09641621
TEST_00698,0.08348626
TEST_00699,0.14368653
TEST_00700,0.07111306
TEST_00701,0.09333691
TEST_00702,0.06795908
TEST_00703,0.081698515
TEST_00704,1.0045623e-13
TEST_00705,0.037309878
TEST_00706,0.09365876
TEST_00707,0.10621876
TEST_00708,0.10287893
TEST_00709,0.0
TEST_00710,0.103842065
TEST_00711,0.113882974
TEST_00712,0.11686636
TEST_00713,0.03560935
TEST_00714,0.045868717
TEST_00715,0.0990466
TEST_00716,0.03179549
TEST_00717,1.383871e-26
TEST_00718,0.09039816
TEST_00719,0.09471932
TEST_00720,1.9091878e-17
TEST_00721,3.8467202e-16
TEST_00722,0.08443566
TEST_00723,0.023221485
TEST_00724,2.8745713e-24
TEST_00725,5.9738273e-15
TEST_00726,0.23642428
TEST_00727,6.877725e-29
TEST_00728,0.11669456
TEST_00729,3.6152345e-14
TEST_00730,1.9491398e-24
TEST_00731,0.0
TEST_00732,0.04260057
TEST_00733,0.12813266
TEST_00734,7.456944e-19
TEST_00735,0.06877553
TEST_00736,0.087622985
TEST_00737,1.7601049e-13
TEST_00738,6.8878003e-16
TEST_00739,0.1435404
TEST_00740,0.04943945
TEST_00741,3.5553365e-19
TEST_00742,0.14198609
TEST_00743,4.6282717e-17
TEST_00744,4.6856877e-17
TEST_00745,0.0855113
TEST_00746,0.13753188
TEST_00747,7.089019e-20
TEST_00748,0.046979915
TEST_00749,8.9290115e-20
TEST_00750,0.10506263
TEST_00751,2.077275e-21
TEST_00752,9.056034e-28
TEST_00753,0.08410504
TEST_00754,0.052072402
TEST_00755,0.026571896
TEST_00756,0.10396369
TEST_00757,0.064483106
TEST_00758,7.588723e-14
TEST_00759,0.10827624
TEST_00760,0.22683243
TEST_00761,1.2114537e-17
TEST_00762,0.079564884
TEST_00763,0.11895344
TEST_00764,7.2311894e-14
TEST_00765,5.8639176e-15
TEST_00766,9.94306e-23
TEST_00767,0.13443646
TEST_00768,0.08816189
TEST_00769,0.16660358
TEST_00770,0.07149605
TEST_00771,0.13612355
TEST_00772,0.06297092
TEST_00773,0.04367411
TEST_00774,0.0907615
TEST_00775,0.11862434
TEST_00776,0.08590592
TEST_00777,0.109265134
TEST_00778,0.13036624
TEST_00779,0.067977645
TEST_00780,5.2918783e-20
TEST_00781,0.10359571
TEST_00782,0.12996139
TEST_00783,0.12038195
TEST_00784,0.073418066
TEST_00785,0.097625546
TEST_00786,0.07369455
TEST_00787,0.07332031
TEST_00788,0.13025986
TEST_00789,0.12947585
TEST_00790,0.225062
TEST_00791,8.6931e-14
TEST_00792,0.10736816
TEST_00793,0.09444975
TEST_00794,0.08152183
TEST_00795,0.08136265
TEST_00796,4.9857467e-14
TEST_00797,0.0929246
TEST_00798,0.13730761
TEST_00799,0.13227299
TEST_00800,0.07511877
TEST_00801,0.12591545
TEST_00802,0.055369373
TEST_00803,1.0819823e-18
TEST_00804,0.085176855
TEST_00805,0.13700622
TEST_00806,0.09945582
TEST_00807,0.08529574
TEST_00808,0.096728705
TEST_00809,0.13546224
TEST_00810,0.07483981
TEST_00811,0.10976942
TEST_00812,1.4551018e-16
TEST_00813,0.0
TEST_00814,0.10459917
TEST_00815,0.1399085
TEST_00816,0.06313438
TEST_00817,1.6060982e-16
TEST_00818,0.07557103
TEST_00819,0.098063625
TEST_00820,0.0
TEST_00821,0.0791825
TEST_00822,0.07644021
TEST_00823,0.07428191
TEST_00824,2.3082553e-20
TEST_00825,0.07397063
TEST_00826,0.09431451
TEST_00827,1.3935445e-18
TEST_00828,0.07351498
TEST_00829,1.1735522e-13
TEST_00830,0.052469164
TEST_00831,0.11028198
TEST_00832,0.080928944
TEST_00833,0.13863024
TEST_00834,0.06304478
TEST_00835,0.0
TEST_00836,0.11991249
TEST_00837,1.9160124e-14
TEST_00838,0.103119
TEST_00839,0.05937278
TEST_00840,4.738573e-16
TEST_00841,0.07959358
TEST_00842,0.12677117
TEST_00843,2.6924793e-24
TEST_00844,1.1790288e-24
TEST_00845,0.078289114
TEST_00846,0.11865987
TEST_00847,0.10721385
TEST_00848,0.0
TEST_00849,0.09715002
TEST_00850,0.13541724
TEST_00851,0.13769823
TEST_00852,0.18089017
TEST_00853,0.06833223
TEST_00854,0.1371664
TEST_00855,0.07173192
TEST_00856,0.048275415
TEST_00857,0.092970595
TEST_00858,0.0
TEST_00859,0.06296617
TEST_00860,0.05740864
TEST_00861,2.4275195e-14
TEST_00862,1.8463768e-20
TEST_00863,0.14203507
TEST_00864,0.105241925
TEST_00865,0.07871176
TEST_00866,0.14007767
TEST_00867,0.058682453
TEST_00868,0.068536185
TEST_00869,0.08233717
TEST_00870,1.9596217e-13
TEST_00871,0.14209522
TEST_00872,0.0894037
TEST_00873,0.098805085
TEST_00874,0.11517333
TEST_00875,0.07738486
TEST_00876,1.3145016e-13
TEST_00877,0.09204605
TEST_00878,0.12085942
TEST_00879,1.1800146e-16
TEST_00880,0.050823446
TEST_00881,1.256853e-15
TEST_00882,0.060068093
TEST_00883,0.039327737
TEST_00884,0.08365809
TEST_00885,0.11259229
TEST_00886,0.117367126
TEST_00887,0.12563388
TEST_00888,0.09558139
TEST_00889,0.07841268
TEST_00890,4.1637138e-14
TEST_00891,0.09172666
TEST_00892,4.046786e-14
TEST_00893,0.11662847
TEST_00894,0.095628284
TEST_00895,0.11188059
TEST_00896,0.12439469
TEST_00897,0.086222656
TEST_00898,0.10148089
TEST_00899,0.1114541
TEST_00900,0.08291561
TEST_00901,3.526689e-25
TEST_00902,0.0
TEST_00903,0.14690891
TEST_00904,0.1220074
TEST_00905,0.0717159
TEST_00906,2.9295286e-13
TEST_00907,0.09885734
TEST_00908,0.14767665
TEST_00909,0.122601435
TEST_00910,0.070105575
TEST_00911,2.1326367e-14
TEST_00912,0.1177313
TEST_00913,0.12053504
TEST_00914,0.080700226
TEST_00915,0.088609986
TEST_00916,0.08375398
TEST_00917,0.10647755
TEST_00918,0.0834254
TEST_00919,0.22774361
TEST_00920,0.057049613
TEST_00921,0.12532699
TEST_00922,0.10342814
TEST_00923,0.0957216
TEST_00924,8.2138496e-26
TEST_00925,1.7395906e-15
TEST_00926,0.13306716
TEST_00927,0.0848761
TEST_00928,1.5027561e-19
TEST_00929,0.05670929
TEST_00930,0.10176841
TEST_00931,0.10901467
TEST_00932,0.1114383
TEST_00933,0.1450823
TEST_00934,0.15748952
TEST_00935,0.14262398
TEST_00936,0.09350168
TEST_00937,0.06266087
TEST_00938,0.108009376
TEST_00939,0.10729808
TEST_00940,0.12582299
TEST_00941,0.05045037
TEST_00942,0.050667327
TEST_00943,1.1689301e-13
TEST_00944,0.051661864
TEST_00945,0.25676572
TEST_00946,0.10522767
TEST_00947,0.060408022
TEST_00948,0.051607806
TEST_00949,0.09820516
TEST_00950,1.6082926e-13
TEST_00951,0.13299125
TEST_00952,0.06870793
TEST_00953,0.081052676
TEST_00954,0.07746107
TEST_00955,0.07888187
TEST_00956,2.7598312e-18
TEST_00957,2.0731473e-13
TEST_00958,0.0
TEST_00959,6.4566694e-20
TEST_00960,0.11385746
TEST_00961,0.11662917
TEST_00962,0.15070012
TEST_00963,0.077179044
TEST_00964,0.04305281
TEST_00965,0.092555895
TEST_00966,7.845293e-15
TEST_00967,6.3408984e-20
TEST_00968,0.107389525
TEST_00969,0.14480118
TEST_00970,2.5170173e-19
TEST_00971,2.7224794e-19
TEST_00972,0.07231142
TEST_00973,0.108975716
TEST_00974,0.1353818
TEST_00975,0.06677271
TEST_00976,0.1198392
TEST_00977,0.116391875
TEST_00978,0.113284655
TEST_00979,0.108564764
TEST_00980,0.08311271
TEST_00981,0.0
TEST_00982,1.3393052e-14
TEST_00983,0.081879966
TEST_00984,0.124090984
TEST_00985,0.07896118
TEST_00986,0.15144636
TEST_00987,0.0940432
TEST_00988,0.18663071
TEST_00989,0.08665652
TEST_00990,7.2084985e-17
TEST_00991,0.17131594
TEST_00992,0.09961808
TEST_00993,1.8891221e-15
TEST_00994,4.0281417e-18
TEST_00995,0.0796777
TEST_00996,1.4130147e-16
TEST_00997,0.14748554
TEST_00998,0.10527863
TEST_00999,3.1695723e-19
TEST_01000,0.07884355
TEST_01001,0.030434947
TEST_01002,1.1128614e-28
TEST_01003,0.06602966
TEST_01004,0.06816922
TEST_01005,0.089740254
TEST_01006,0.036002208
TEST_01007,0.10497207
TEST_01008,0.09758082
TEST_01009,2.5341084e-19
TEST_01010,0.14123446
TEST_01011,0.122542776
TEST_01012,2.113606e-27
TEST_01013,2.1424757e-13
TEST_01014,0.043172766
TEST_01015,1.1222154e-19
TEST_01016,0.0761648
TEST_01017,0.0
TEST_01018,0.074041635
TEST_01019,0.1218201
TEST_01020,0.100683175
TEST_01021,2.642794e-29
TEST_01022,6.574915e-17
TEST_01023,0.05735185
TEST_01024,0.098252654
TEST_01025,0.097570516
TEST_01026,0.103736036
TEST_01027,0.23842506
TEST_01028,0.094125666
TEST_01029,0.13031514
TEST_01030,0.06352564
TEST_01031,0.05971063
TEST_01032,0.1618533
TEST_01033,0.14299272
TEST_01034,0.09696955
TEST_01035,0.10594767
TEST_01036,2.6747696e-16
TEST_01037,0.150086
